treatment,model,lambda,number_of_replicates,predation_strength,random_seed,dispersal_kernel,alpha,number_of_populations,migration_probability,reproduction_probability,epsilon,fixed_metapopulation
2331,RickerModelWDiffusionDispersal(),11.5,200,0.03,4720950560,ExpKernel,0.0,10,0.47,1.0,0.01,false
2332,RickerModelWStochasticDispersal(),11.5,200,0.03,4720950560,ExpKernel,0.0,10,0.47,1.0,0.01,false
2333,RickerModelWDiffusionDispersal(),11.75,200,0.03,4720950560,ExpKernel,0.0,10,0.47,1.0,0.01,false
2334,RickerModelWStochasticDispersal(),11.75,200,0.03,4720950560,ExpKernel,0.0,10,0.47,1.0,0.01,false
2335,RickerModelWDiffusionDispersal(),12.0,200,0.03,4720950560,ExpKernel,0.0,10,0.47,1.0,0.01,false
2336,RickerModelWStochasticDispersal(),12.0,200,0.03,4720950560,ExpKernel,0.0,10,0.47,1.0,0.01,false
2337,RickerModelWDiffusionDispersal(),12.25,200,0.03,4720950560,ExpKernel,0.0,10,0.47,1.0,0.01,false
2338,RickerModelWStochasticDispersal(),12.25,200,0.03,4720950560,ExpKernel,0.0,10,0.47,1.0,0.01,false
2339,RickerModelWDiffusionDispersal(),12.5,200,0.03,4720950560,ExpKernel,0.0,10,0.47,1.0,0.01,false
2340,RickerModelWStochasticDispersal(),12.5,200,0.03,4720950560,ExpKernel,0.0,10,0.47,1.0,0.01,false
2341,RickerModelWDiffusionDispersal(),12.75,200,0.03,4720950560,ExpKernel,0.0,10,0.47,1.0,0.01,false
2342,RickerModelWStochasticDispersal(),12.75,200,0.03,4720950560,ExpKernel,0.0,10,0.47,1.0,0.01,false
2343,RickerModelWDiffusionDispersal(),13.0,200,0.03,4720950560,ExpKernel,0.0,10,0.47,1.0,0.01,false
2344,RickerModelWStochasticDispersal(),13.0,200,0.03,4720950560,ExpKernel,0.0,10,0.47,1.0,0.01,false
2345,RickerModelWDiffusionDispersal(),13.25,200,0.03,4720950560,ExpKernel,0.0,10,0.47,1.0,0.01,false
2346,RickerModelWStochasticDispersal(),13.25,200,0.03,4720950560,ExpKernel,0.0,10,0.47,1.0,0.01,false
2347,RickerModelWDiffusionDispersal(),13.5,200,0.03,4720950560,ExpKernel,0.0,10,0.47,1.0,0.01,false
2348,RickerModelWStochasticDispersal(),13.5,200,0.03,4720950560,ExpKernel,0.0,10,0.47,1.0,0.01,false
2349,RickerModelWDiffusionDispersal(),13.75,200,0.03,4720950560,ExpKernel,0.0,10,0.47,1.0,0.01,false
2350,RickerModelWStochasticDispersal(),13.75,200,0.03,4720950560,ExpKernel,0.0,10,0.47,1.0,0.01,false
2351,RickerModelWDiffusionDispersal(),14.0,200,0.03,4720950560,ExpKernel,0.0,10,0.47,1.0,0.01,false
2352,RickerModelWStochasticDispersal(),14.0,200,0.03,4720950560,ExpKernel,0.0,10,0.47,1.0,0.01,false
2353,RickerModelWDiffusionDispersal(),2.0,200,0.03,4720950560,ExpKernel,0.0,10,0.49,1.0,0.01,false
2354,RickerModelWStochasticDispersal(),2.0,200,0.03,4720950560,ExpKernel,0.0,10,0.49,1.0,0.01,false
2355,RickerModelWDiffusionDispersal(),2.25,200,0.03,4720950560,ExpKernel,0.0,10,0.49,1.0,0.01,false
2356,RickerModelWStochasticDispersal(),2.25,200,0.03,4720950560,ExpKernel,0.0,10,0.49,1.0,0.01,false
2357,RickerModelWDiffusionDispersal(),2.5,200,0.03,4720950560,ExpKernel,0.0,10,0.49,1.0,0.01,false
2358,RickerModelWStochasticDispersal(),2.5,200,0.03,4720950560,ExpKernel,0.0,10,0.49,1.0,0.01,false
2359,RickerModelWDiffusionDispersal(),2.75,200,0.03,4720950560,ExpKernel,0.0,10,0.49,1.0,0.01,false
2360,RickerModelWStochasticDispersal(),2.75,200,0.03,4720950560,ExpKernel,0.0,10,0.49,1.0,0.01,false
2361,RickerModelWDiffusionDispersal(),3.0,200,0.03,4720950560,ExpKernel,0.0,10,0.49,1.0,0.01,false
2362,RickerModelWStochasticDispersal(),3.0,200,0.03,4720950560,ExpKernel,0.0,10,0.49,1.0,0.01,false
2363,RickerModelWDiffusionDispersal(),3.25,200,0.03,4720950560,ExpKernel,0.0,10,0.49,1.0,0.01,false
2364,RickerModelWStochasticDispersal(),3.25,200,0.03,4720950560,ExpKernel,0.0,10,0.49,1.0,0.01,false
2365,RickerModelWDiffusionDispersal(),3.5,200,0.03,4720950560,ExpKernel,0.0,10,0.49,1.0,0.01,false
2366,RickerModelWStochasticDispersal(),3.5,200,0.03,4720950560,ExpKernel,0.0,10,0.49,1.0,0.01,false
2367,RickerModelWDiffusionDispersal(),3.75,200,0.03,4720950560,ExpKernel,0.0,10,0.49,1.0,0.01,false
2368,RickerModelWStochasticDispersal(),3.75,200,0.03,4720950560,ExpKernel,0.0,10,0.49,1.0,0.01,false
2369,RickerModelWDiffusionDispersal(),4.0,200,0.03,4720950560,ExpKernel,0.0,10,0.49,1.0,0.01,false
2370,RickerModelWStochasticDispersal(),4.0,200,0.03,4720950560,ExpKernel,0.0,10,0.49,1.0,0.01,false
2371,RickerModelWDiffusionDispersal(),4.25,200,0.03,4720950560,ExpKernel,0.0,10,0.49,1.0,0.01,false
2372,RickerModelWStochasticDispersal(),4.25,200,0.03,4720950560,ExpKernel,0.0,10,0.49,1.0,0.01,false
2373,RickerModelWDiffusionDispersal(),4.5,200,0.03,4720950560,ExpKernel,0.0,10,0.49,1.0,0.01,false
2374,RickerModelWStochasticDispersal(),4.5,200,0.03,4720950560,ExpKernel,0.0,10,0.49,1.0,0.01,false
2375,RickerModelWDiffusionDispersal(),4.75,200,0.03,4720950560,ExpKernel,0.0,10,0.49,1.0,0.01,false
2376,RickerModelWStochasticDispersal(),4.75,200,0.03,4720950560,ExpKernel,0.0,10,0.49,1.0,0.01,false
2377,RickerModelWDiffusionDispersal(),5.0,200,0.03,4720950560,ExpKernel,0.0,10,0.49,1.0,0.01,false
2378,RickerModelWStochasticDispersal(),5.0,200,0.03,4720950560,ExpKernel,0.0,10,0.49,1.0,0.01,false
2379,RickerModelWDiffusionDispersal(),5.25,200,0.03,4720950560,ExpKernel,0.0,10,0.49,1.0,0.01,false
2380,RickerModelWStochasticDispersal(),5.25,200,0.03,4720950560,ExpKernel,0.0,10,0.49,1.0,0.01,false
2381,RickerModelWDiffusionDispersal(),5.5,200,0.03,4720950560,ExpKernel,0.0,10,0.49,1.0,0.01,false
2382,RickerModelWStochasticDispersal(),5.5,200,0.03,4720950560,ExpKernel,0.0,10,0.49,1.0,0.01,false
2383,RickerModelWDiffusionDispersal(),5.75,200,0.03,4720950560,ExpKernel,0.0,10,0.49,1.0,0.01,false
2384,RickerModelWStochasticDispersal(),5.75,200,0.03,4720950560,ExpKernel,0.0,10,0.49,1.0,0.01,false
2385,RickerModelWDiffusionDispersal(),6.0,200,0.03,4720950560,ExpKernel,0.0,10,0.49,1.0,0.01,false
2386,RickerModelWStochasticDispersal(),6.0,200,0.03,4720950560,ExpKernel,0.0,10,0.49,1.0,0.01,false
2387,RickerModelWDiffusionDispersal(),6.25,200,0.03,4720950560,ExpKernel,0.0,10,0.49,1.0,0.01,false
2388,RickerModelWStochasticDispersal(),6.25,200,0.03,4720950560,ExpKernel,0.0,10,0.49,1.0,0.01,false
2389,RickerModelWDiffusionDispersal(),6.5,200,0.03,4720950560,ExpKernel,0.0,10,0.49,1.0,0.01,false
2390,RickerModelWStochasticDispersal(),6.5,200,0.03,4720950560,ExpKernel,0.0,10,0.49,1.0,0.01,false
2391,RickerModelWDiffusionDispersal(),6.75,200,0.03,4720950560,ExpKernel,0.0,10,0.49,1.0,0.01,false
2392,RickerModelWStochasticDispersal(),6.75,200,0.03,4720950560,ExpKernel,0.0,10,0.49,1.0,0.01,false
2393,RickerModelWDiffusionDispersal(),7.0,200,0.03,4720950560,ExpKernel,0.0,10,0.49,1.0,0.01,false
2394,RickerModelWStochasticDispersal(),7.0,200,0.03,4720950560,ExpKernel,0.0,10,0.49,1.0,0.01,false
2395,RickerModelWDiffusionDispersal(),7.25,200,0.03,4720950560,ExpKernel,0.0,10,0.49,1.0,0.01,false
2396,RickerModelWStochasticDispersal(),7.25,200,0.03,4720950560,ExpKernel,0.0,10,0.49,1.0,0.01,false
2397,RickerModelWDiffusionDispersal(),7.5,200,0.03,4720950560,ExpKernel,0.0,10,0.49,1.0,0.01,false
2398,RickerModelWStochasticDispersal(),7.5,200,0.03,4720950560,ExpKernel,0.0,10,0.49,1.0,0.01,false
2399,RickerModelWDiffusionDispersal(),7.75,200,0.03,4720950560,ExpKernel,0.0,10,0.49,1.0,0.01,false
2400,RickerModelWStochasticDispersal(),7.75,200,0.03,4720950560,ExpKernel,0.0,10,0.49,1.0,0.01,false
2401,RickerModelWDiffusionDispersal(),8.0,200,0.03,4720950560,ExpKernel,0.0,10,0.49,1.0,0.01,false
2402,RickerModelWStochasticDispersal(),8.0,200,0.03,4720950560,ExpKernel,0.0,10,0.49,1.0,0.01,false
2403,RickerModelWDiffusionDispersal(),8.25,200,0.03,4720950560,ExpKernel,0.0,10,0.49,1.0,0.01,false
2404,RickerModelWStochasticDispersal(),8.25,200,0.03,4720950560,ExpKernel,0.0,10,0.49,1.0,0.01,false
2405,RickerModelWDiffusionDispersal(),8.5,200,0.03,4720950560,ExpKernel,0.0,10,0.49,1.0,0.01,false
2406,RickerModelWStochasticDispersal(),8.5,200,0.03,4720950560,ExpKernel,0.0,10,0.49,1.0,0.01,false
2407,RickerModelWDiffusionDispersal(),8.75,200,0.03,4720950560,ExpKernel,0.0,10,0.49,1.0,0.01,false
2408,RickerModelWStochasticDispersal(),8.75,200,0.03,4720950560,ExpKernel,0.0,10,0.49,1.0,0.01,false
2409,RickerModelWDiffusionDispersal(),9.0,200,0.03,4720950560,ExpKernel,0.0,10,0.49,1.0,0.01,false
2410,RickerModelWStochasticDispersal(),9.0,200,0.03,4720950560,ExpKernel,0.0,10,0.49,1.0,0.01,false
2411,RickerModelWDiffusionDispersal(),9.25,200,0.03,4720950560,ExpKernel,0.0,10,0.49,1.0,0.01,false
2412,RickerModelWStochasticDispersal(),9.25,200,0.03,4720950560,ExpKernel,0.0,10,0.49,1.0,0.01,false
2413,RickerModelWDiffusionDispersal(),9.5,200,0.03,4720950560,ExpKernel,0.0,10,0.49,1.0,0.01,false
2414,RickerModelWStochasticDispersal(),9.5,200,0.03,4720950560,ExpKernel,0.0,10,0.49,1.0,0.01,false
2415,RickerModelWDiffusionDispersal(),9.75,200,0.03,4720950560,ExpKernel,0.0,10,0.49,1.0,0.01,false
2416,RickerModelWStochasticDispersal(),9.75,200,0.03,4720950560,ExpKernel,0.0,10,0.49,1.0,0.01,false
2417,RickerModelWDiffusionDispersal(),10.0,200,0.03,4720950560,ExpKernel,0.0,10,0.49,1.0,0.01,false
2418,RickerModelWStochasticDispersal(),10.0,200,0.03,4720950560,ExpKernel,0.0,10,0.49,1.0,0.01,false
2419,RickerModelWDiffusionDispersal(),10.25,200,0.03,4720950560,ExpKernel,0.0,10,0.49,1.0,0.01,false
2420,RickerModelWStochasticDispersal(),10.25,200,0.03,4720950560,ExpKernel,0.0,10,0.49,1.0,0.01,false
2421,RickerModelWDiffusionDispersal(),10.5,200,0.03,4720950560,ExpKernel,0.0,10,0.49,1.0,0.01,false
2422,RickerModelWStochasticDispersal(),10.5,200,0.03,4720950560,ExpKernel,0.0,10,0.49,1.0,0.01,false
2423,RickerModelWDiffusionDispersal(),10.75,200,0.03,4720950560,ExpKernel,0.0,10,0.49,1.0,0.01,false
2424,RickerModelWStochasticDispersal(),10.75,200,0.03,4720950560,ExpKernel,0.0,10,0.49,1.0,0.01,false
2425,RickerModelWDiffusionDispersal(),11.0,200,0.03,4720950560,ExpKernel,0.0,10,0.49,1.0,0.01,false
2426,RickerModelWStochasticDispersal(),11.0,200,0.03,4720950560,ExpKernel,0.0,10,0.49,1.0,0.01,false
2427,RickerModelWDiffusionDispersal(),11.25,200,0.03,4720950560,ExpKernel,0.0,10,0.49,1.0,0.01,false
2428,RickerModelWStochasticDispersal(),11.25,200,0.03,4720950560,ExpKernel,0.0,10,0.49,1.0,0.01,false
2429,RickerModelWDiffusionDispersal(),11.5,200,0.03,4720950560,ExpKernel,0.0,10,0.49,1.0,0.01,false
2430,RickerModelWStochasticDispersal(),11.5,200,0.03,4720950560,ExpKernel,0.0,10,0.49,1.0,0.01,false
2431,RickerModelWDiffusionDispersal(),11.75,200,0.03,4720950560,ExpKernel,0.0,10,0.49,1.0,0.01,false
2432,RickerModelWStochasticDispersal(),11.75,200,0.03,4720950560,ExpKernel,0.0,10,0.49,1.0,0.01,false
2433,RickerModelWDiffusionDispersal(),12.0,200,0.03,4720950560,ExpKernel,0.0,10,0.49,1.0,0.01,false
2434,RickerModelWStochasticDispersal(),12.0,200,0.03,4720950560,ExpKernel,0.0,10,0.49,1.0,0.01,false
2435,RickerModelWDiffusionDispersal(),12.25,200,0.03,4720950560,ExpKernel,0.0,10,0.49,1.0,0.01,false
2436,RickerModelWStochasticDispersal(),12.25,200,0.03,4720950560,ExpKernel,0.0,10,0.49,1.0,0.01,false
2437,RickerModelWDiffusionDispersal(),12.5,200,0.03,4720950560,ExpKernel,0.0,10,0.49,1.0,0.01,false
2438,RickerModelWStochasticDispersal(),12.5,200,0.03,4720950560,ExpKernel,0.0,10,0.49,1.0,0.01,false
2439,RickerModelWDiffusionDispersal(),12.75,200,0.03,4720950560,ExpKernel,0.0,10,0.49,1.0,0.01,false
2440,RickerModelWStochasticDispersal(),12.75,200,0.03,4720950560,ExpKernel,0.0,10,0.49,1.0,0.01,false
2441,RickerModelWDiffusionDispersal(),13.0,200,0.03,4720950560,ExpKernel,0.0,10,0.49,1.0,0.01,false
2442,RickerModelWStochasticDispersal(),13.0,200,0.03,4720950560,ExpKernel,0.0,10,0.49,1.0,0.01,false
2443,RickerModelWDiffusionDispersal(),13.25,200,0.03,4720950560,ExpKernel,0.0,10,0.49,1.0,0.01,false
2444,RickerModelWStochasticDispersal(),13.25,200,0.03,4720950560,ExpKernel,0.0,10,0.49,1.0,0.01,false
2445,RickerModelWDiffusionDispersal(),13.5,200,0.03,4720950560,ExpKernel,0.0,10,0.49,1.0,0.01,false
2446,RickerModelWStochasticDispersal(),13.5,200,0.03,4720950560,ExpKernel,0.0,10,0.49,1.0,0.01,false
2447,RickerModelWDiffusionDispersal(),13.75,200,0.03,4720950560,ExpKernel,0.0,10,0.49,1.0,0.01,false
2448,RickerModelWStochasticDispersal(),13.75,200,0.03,4720950560,ExpKernel,0.0,10,0.49,1.0,0.01,false
2449,RickerModelWDiffusionDispersal(),14.0,200,0.03,4720950560,ExpKernel,0.0,10,0.49,1.0,0.01,false
2450,RickerModelWStochasticDispersal(),14.0,200,0.03,4720950560,ExpKernel,0.0,10,0.49,1.0,0.01,false
2451,RickerModelWDiffusionDispersal(),2.0,200,0.03,4720950560,ExpKernel,0.0,10,0.51,1.0,0.01,false
2452,RickerModelWStochasticDispersal(),2.0,200,0.03,4720950560,ExpKernel,0.0,10,0.51,1.0,0.01,false
2453,RickerModelWDiffusionDispersal(),2.25,200,0.03,4720950560,ExpKernel,0.0,10,0.51,1.0,0.01,false
2454,RickerModelWStochasticDispersal(),2.25,200,0.03,4720950560,ExpKernel,0.0,10,0.51,1.0,0.01,false
2455,RickerModelWDiffusionDispersal(),2.5,200,0.03,4720950560,ExpKernel,0.0,10,0.51,1.0,0.01,false
2456,RickerModelWStochasticDispersal(),2.5,200,0.03,4720950560,ExpKernel,0.0,10,0.51,1.0,0.01,false
2457,RickerModelWDiffusionDispersal(),2.75,200,0.03,4720950560,ExpKernel,0.0,10,0.51,1.0,0.01,false
2458,RickerModelWStochasticDispersal(),2.75,200,0.03,4720950560,ExpKernel,0.0,10,0.51,1.0,0.01,false
2459,RickerModelWDiffusionDispersal(),3.0,200,0.03,4720950560,ExpKernel,0.0,10,0.51,1.0,0.01,false
2460,RickerModelWStochasticDispersal(),3.0,200,0.03,4720950560,ExpKernel,0.0,10,0.51,1.0,0.01,false
2461,RickerModelWDiffusionDispersal(),3.25,200,0.03,4720950560,ExpKernel,0.0,10,0.51,1.0,0.01,false
2462,RickerModelWStochasticDispersal(),3.25,200,0.03,4720950560,ExpKernel,0.0,10,0.51,1.0,0.01,false
2463,RickerModelWDiffusionDispersal(),3.5,200,0.03,4720950560,ExpKernel,0.0,10,0.51,1.0,0.01,false
2464,RickerModelWStochasticDispersal(),3.5,200,0.03,4720950560,ExpKernel,0.0,10,0.51,1.0,0.01,false
2465,RickerModelWDiffusionDispersal(),3.75,200,0.03,4720950560,ExpKernel,0.0,10,0.51,1.0,0.01,false
2466,RickerModelWStochasticDispersal(),3.75,200,0.03,4720950560,ExpKernel,0.0,10,0.51,1.0,0.01,false
2467,RickerModelWDiffusionDispersal(),4.0,200,0.03,4720950560,ExpKernel,0.0,10,0.51,1.0,0.01,false
2468,RickerModelWStochasticDispersal(),4.0,200,0.03,4720950560,ExpKernel,0.0,10,0.51,1.0,0.01,false
2469,RickerModelWDiffusionDispersal(),4.25,200,0.03,4720950560,ExpKernel,0.0,10,0.51,1.0,0.01,false
2470,RickerModelWStochasticDispersal(),4.25,200,0.03,4720950560,ExpKernel,0.0,10,0.51,1.0,0.01,false
2471,RickerModelWDiffusionDispersal(),4.5,200,0.03,4720950560,ExpKernel,0.0,10,0.51,1.0,0.01,false
2472,RickerModelWStochasticDispersal(),4.5,200,0.03,4720950560,ExpKernel,0.0,10,0.51,1.0,0.01,false
2473,RickerModelWDiffusionDispersal(),4.75,200,0.03,4720950560,ExpKernel,0.0,10,0.51,1.0,0.01,false
2474,RickerModelWStochasticDispersal(),4.75,200,0.03,4720950560,ExpKernel,0.0,10,0.51,1.0,0.01,false
2475,RickerModelWDiffusionDispersal(),5.0,200,0.03,4720950560,ExpKernel,0.0,10,0.51,1.0,0.01,false
2476,RickerModelWStochasticDispersal(),5.0,200,0.03,4720950560,ExpKernel,0.0,10,0.51,1.0,0.01,false
2477,RickerModelWDiffusionDispersal(),5.25,200,0.03,4720950560,ExpKernel,0.0,10,0.51,1.0,0.01,false
2478,RickerModelWStochasticDispersal(),5.25,200,0.03,4720950560,ExpKernel,0.0,10,0.51,1.0,0.01,false
2479,RickerModelWDiffusionDispersal(),5.5,200,0.03,4720950560,ExpKernel,0.0,10,0.51,1.0,0.01,false
2480,RickerModelWStochasticDispersal(),5.5,200,0.03,4720950560,ExpKernel,0.0,10,0.51,1.0,0.01,false
2481,RickerModelWDiffusionDispersal(),5.75,200,0.03,4720950560,ExpKernel,0.0,10,0.51,1.0,0.01,false
2482,RickerModelWStochasticDispersal(),5.75,200,0.03,4720950560,ExpKernel,0.0,10,0.51,1.0,0.01,false
2483,RickerModelWDiffusionDispersal(),6.0,200,0.03,4720950560,ExpKernel,0.0,10,0.51,1.0,0.01,false
2484,RickerModelWStochasticDispersal(),6.0,200,0.03,4720950560,ExpKernel,0.0,10,0.51,1.0,0.01,false
2485,RickerModelWDiffusionDispersal(),6.25,200,0.03,4720950560,ExpKernel,0.0,10,0.51,1.0,0.01,false
2486,RickerModelWStochasticDispersal(),6.25,200,0.03,4720950560,ExpKernel,0.0,10,0.51,1.0,0.01,false
2487,RickerModelWDiffusionDispersal(),6.5,200,0.03,4720950560,ExpKernel,0.0,10,0.51,1.0,0.01,false
2488,RickerModelWStochasticDispersal(),6.5,200,0.03,4720950560,ExpKernel,0.0,10,0.51,1.0,0.01,false
2489,RickerModelWDiffusionDispersal(),6.75,200,0.03,4720950560,ExpKernel,0.0,10,0.51,1.0,0.01,false
2490,RickerModelWStochasticDispersal(),6.75,200,0.03,4720950560,ExpKernel,0.0,10,0.51,1.0,0.01,false
2491,RickerModelWDiffusionDispersal(),7.0,200,0.03,4720950560,ExpKernel,0.0,10,0.51,1.0,0.01,false
2492,RickerModelWStochasticDispersal(),7.0,200,0.03,4720950560,ExpKernel,0.0,10,0.51,1.0,0.01,false
2493,RickerModelWDiffusionDispersal(),7.25,200,0.03,4720950560,ExpKernel,0.0,10,0.51,1.0,0.01,false
2494,RickerModelWStochasticDispersal(),7.25,200,0.03,4720950560,ExpKernel,0.0,10,0.51,1.0,0.01,false
2495,RickerModelWDiffusionDispersal(),7.5,200,0.03,4720950560,ExpKernel,0.0,10,0.51,1.0,0.01,false
2496,RickerModelWStochasticDispersal(),7.5,200,0.03,4720950560,ExpKernel,0.0,10,0.51,1.0,0.01,false
2497,RickerModelWDiffusionDispersal(),7.75,200,0.03,4720950560,ExpKernel,0.0,10,0.51,1.0,0.01,false
2498,RickerModelWStochasticDispersal(),7.75,200,0.03,4720950560,ExpKernel,0.0,10,0.51,1.0,0.01,false
2499,RickerModelWDiffusionDispersal(),8.0,200,0.03,4720950560,ExpKernel,0.0,10,0.51,1.0,0.01,false
2500,RickerModelWStochasticDispersal(),8.0,200,0.03,4720950560,ExpKernel,0.0,10,0.51,1.0,0.01,false
2501,RickerModelWDiffusionDispersal(),8.25,200,0.03,4720950560,ExpKernel,0.0,10,0.51,1.0,0.01,false
2502,RickerModelWStochasticDispersal(),8.25,200,0.03,4720950560,ExpKernel,0.0,10,0.51,1.0,0.01,false
2503,RickerModelWDiffusionDispersal(),8.5,200,0.03,4720950560,ExpKernel,0.0,10,0.51,1.0,0.01,false
2504,RickerModelWStochasticDispersal(),8.5,200,0.03,4720950560,ExpKernel,0.0,10,0.51,1.0,0.01,false
2505,RickerModelWDiffusionDispersal(),8.75,200,0.03,4720950560,ExpKernel,0.0,10,0.51,1.0,0.01,false
2506,RickerModelWStochasticDispersal(),8.75,200,0.03,4720950560,ExpKernel,0.0,10,0.51,1.0,0.01,false
2507,RickerModelWDiffusionDispersal(),9.0,200,0.03,4720950560,ExpKernel,0.0,10,0.51,1.0,0.01,false
2508,RickerModelWStochasticDispersal(),9.0,200,0.03,4720950560,ExpKernel,0.0,10,0.51,1.0,0.01,false
2509,RickerModelWDiffusionDispersal(),9.25,200,0.03,4720950560,ExpKernel,0.0,10,0.51,1.0,0.01,false
2510,RickerModelWStochasticDispersal(),9.25,200,0.03,4720950560,ExpKernel,0.0,10,0.51,1.0,0.01,false
2511,RickerModelWDiffusionDispersal(),9.5,200,0.03,4720950560,ExpKernel,0.0,10,0.51,1.0,0.01,false
2512,RickerModelWStochasticDispersal(),9.5,200,0.03,4720950560,ExpKernel,0.0,10,0.51,1.0,0.01,false
2513,RickerModelWDiffusionDispersal(),9.75,200,0.03,4720950560,ExpKernel,0.0,10,0.51,1.0,0.01,false
2514,RickerModelWStochasticDispersal(),9.75,200,0.03,4720950560,ExpKernel,0.0,10,0.51,1.0,0.01,false
2515,RickerModelWDiffusionDispersal(),10.0,200,0.03,4720950560,ExpKernel,0.0,10,0.51,1.0,0.01,false
2516,RickerModelWStochasticDispersal(),10.0,200,0.03,4720950560,ExpKernel,0.0,10,0.51,1.0,0.01,false
2517,RickerModelWDiffusionDispersal(),10.25,200,0.03,4720950560,ExpKernel,0.0,10,0.51,1.0,0.01,false
2518,RickerModelWStochasticDispersal(),10.25,200,0.03,4720950560,ExpKernel,0.0,10,0.51,1.0,0.01,false
2519,RickerModelWDiffusionDispersal(),10.5,200,0.03,4720950560,ExpKernel,0.0,10,0.51,1.0,0.01,false
2520,RickerModelWStochasticDispersal(),10.5,200,0.03,4720950560,ExpKernel,0.0,10,0.51,1.0,0.01,false
2521,RickerModelWDiffusionDispersal(),10.75,200,0.03,4720950560,ExpKernel,0.0,10,0.51,1.0,0.01,false
2522,RickerModelWStochasticDispersal(),10.75,200,0.03,4720950560,ExpKernel,0.0,10,0.51,1.0,0.01,false
2523,RickerModelWDiffusionDispersal(),11.0,200,0.03,4720950560,ExpKernel,0.0,10,0.51,1.0,0.01,false
2524,RickerModelWStochasticDispersal(),11.0,200,0.03,4720950560,ExpKernel,0.0,10,0.51,1.0,0.01,false
2525,RickerModelWDiffusionDispersal(),11.25,200,0.03,4720950560,ExpKernel,0.0,10,0.51,1.0,0.01,false
2526,RickerModelWStochasticDispersal(),11.25,200,0.03,4720950560,ExpKernel,0.0,10,0.51,1.0,0.01,false
2527,RickerModelWDiffusionDispersal(),11.5,200,0.03,4720950560,ExpKernel,0.0,10,0.51,1.0,0.01,false
2528,RickerModelWStochasticDispersal(),11.5,200,0.03,4720950560,ExpKernel,0.0,10,0.51,1.0,0.01,false
2529,RickerModelWDiffusionDispersal(),11.75,200,0.03,4720950560,ExpKernel,0.0,10,0.51,1.0,0.01,false
2530,RickerModelWStochasticDispersal(),11.75,200,0.03,4720950560,ExpKernel,0.0,10,0.51,1.0,0.01,false
2531,RickerModelWDiffusionDispersal(),12.0,200,0.03,4720950560,ExpKernel,0.0,10,0.51,1.0,0.01,false
2532,RickerModelWStochasticDispersal(),12.0,200,0.03,4720950560,ExpKernel,0.0,10,0.51,1.0,0.01,false
2533,RickerModelWDiffusionDispersal(),12.25,200,0.03,4720950560,ExpKernel,0.0,10,0.51,1.0,0.01,false
2534,RickerModelWStochasticDispersal(),12.25,200,0.03,4720950560,ExpKernel,0.0,10,0.51,1.0,0.01,false
2535,RickerModelWDiffusionDispersal(),12.5,200,0.03,4720950560,ExpKernel,0.0,10,0.51,1.0,0.01,false
2536,RickerModelWStochasticDispersal(),12.5,200,0.03,4720950560,ExpKernel,0.0,10,0.51,1.0,0.01,false
2537,RickerModelWDiffusionDispersal(),12.75,200,0.03,4720950560,ExpKernel,0.0,10,0.51,1.0,0.01,false
2538,RickerModelWStochasticDispersal(),12.75,200,0.03,4720950560,ExpKernel,0.0,10,0.51,1.0,0.01,false
2539,RickerModelWDiffusionDispersal(),13.0,200,0.03,4720950560,ExpKernel,0.0,10,0.51,1.0,0.01,false
2540,RickerModelWStochasticDispersal(),13.0,200,0.03,4720950560,ExpKernel,0.0,10,0.51,1.0,0.01,false
2541,RickerModelWDiffusionDispersal(),13.25,200,0.03,4720950560,ExpKernel,0.0,10,0.51,1.0,0.01,false
2542,RickerModelWStochasticDispersal(),13.25,200,0.03,4720950560,ExpKernel,0.0,10,0.51,1.0,0.01,false
2543,RickerModelWDiffusionDispersal(),13.5,200,0.03,4720950560,ExpKernel,0.0,10,0.51,1.0,0.01,false
2544,RickerModelWStochasticDispersal(),13.5,200,0.03,4720950560,ExpKernel,0.0,10,0.51,1.0,0.01,false
2545,RickerModelWDiffusionDispersal(),13.75,200,0.03,4720950560,ExpKernel,0.0,10,0.51,1.0,0.01,false
2546,RickerModelWStochasticDispersal(),13.75,200,0.03,4720950560,ExpKernel,0.0,10,0.51,1.0,0.01,false
2547,RickerModelWDiffusionDispersal(),14.0,200,0.03,4720950560,ExpKernel,0.0,10,0.51,1.0,0.01,false
2548,RickerModelWStochasticDispersal(),14.0,200,0.03,4720950560,ExpKernel,0.0,10,0.51,1.0,0.01,false
2549,RickerModelWDiffusionDispersal(),2.0,200,0.03,4720950560,ExpKernel,0.0,10,0.53,1.0,0.01,false
2550,RickerModelWStochasticDispersal(),2.0,200,0.03,4720950560,ExpKernel,0.0,10,0.53,1.0,0.01,false
2551,RickerModelWDiffusionDispersal(),2.25,200,0.03,4720950560,ExpKernel,0.0,10,0.53,1.0,0.01,false
2552,RickerModelWStochasticDispersal(),2.25,200,0.03,4720950560,ExpKernel,0.0,10,0.53,1.0,0.01,false
2553,RickerModelWDiffusionDispersal(),2.5,200,0.03,4720950560,ExpKernel,0.0,10,0.53,1.0,0.01,false
2554,RickerModelWStochasticDispersal(),2.5,200,0.03,4720950560,ExpKernel,0.0,10,0.53,1.0,0.01,false
2555,RickerModelWDiffusionDispersal(),2.75,200,0.03,4720950560,ExpKernel,0.0,10,0.53,1.0,0.01,false
2556,RickerModelWStochasticDispersal(),2.75,200,0.03,4720950560,ExpKernel,0.0,10,0.53,1.0,0.01,false
