treatment,model,lambda,number_of_replicates,predation_strength,random_seed,dispersal_kernel,alpha,number_of_populations,migration_probability,reproduction_probability,epsilon,fixed_metapopulation
465,RickerModelWDiffusionDispersal,11.0,200,0.03,2287661335,ExpKernel,0.0,10,0.1,1.0,0.01,false
466,RickerModelWStochasticDispersal,11.0,200,0.03,2287661335,ExpKernel,0.0,10,0.1,1.0,0.01,false
467,RickerModelWDiffusionDispersal,11.25,200,0.03,2287661335,ExpKernel,0.0,10,0.1,1.0,0.01,false
468,RickerModelWStochasticDispersal,11.25,200,0.03,2287661335,ExpKernel,0.0,10,0.1,1.0,0.01,false
469,RickerModelWDiffusionDispersal,11.5,200,0.03,2287661335,ExpKernel,0.0,10,0.1,1.0,0.01,false
470,RickerModelWStochasticDispersal,11.5,200,0.03,2287661335,ExpKernel,0.0,10,0.1,1.0,0.01,false
471,RickerModelWDiffusionDispersal,11.75,200,0.03,2287661335,ExpKernel,0.0,10,0.1,1.0,0.01,false
472,RickerModelWStochasticDispersal,11.75,200,0.03,2287661335,ExpKernel,0.0,10,0.1,1.0,0.01,false
473,RickerModelWDiffusionDispersal,12.0,200,0.03,2287661335,ExpKernel,0.0,10,0.1,1.0,0.01,false
474,RickerModelWStochasticDispersal,12.0,200,0.03,2287661335,ExpKernel,0.0,10,0.1,1.0,0.01,false
475,RickerModelWDiffusionDispersal,12.25,200,0.03,2287661335,ExpKernel,0.0,10,0.1,1.0,0.01,false
476,RickerModelWStochasticDispersal,12.25,200,0.03,2287661335,ExpKernel,0.0,10,0.1,1.0,0.01,false
477,RickerModelWDiffusionDispersal,12.5,200,0.03,2287661335,ExpKernel,0.0,10,0.1,1.0,0.01,false
478,RickerModelWStochasticDispersal,12.5,200,0.03,2287661335,ExpKernel,0.0,10,0.1,1.0,0.01,false
479,RickerModelWDiffusionDispersal,12.75,200,0.03,2287661335,ExpKernel,0.0,10,0.1,1.0,0.01,false
480,RickerModelWStochasticDispersal,12.75,200,0.03,2287661335,ExpKernel,0.0,10,0.1,1.0,0.01,false
481,RickerModelWDiffusionDispersal,13.0,200,0.03,2287661335,ExpKernel,0.0,10,0.1,1.0,0.01,false
482,RickerModelWStochasticDispersal,13.0,200,0.03,2287661335,ExpKernel,0.0,10,0.1,1.0,0.01,false
483,RickerModelWDiffusionDispersal,13.25,200,0.03,2287661335,ExpKernel,0.0,10,0.1,1.0,0.01,false
484,RickerModelWStochasticDispersal,13.25,200,0.03,2287661335,ExpKernel,0.0,10,0.1,1.0,0.01,false
485,RickerModelWDiffusionDispersal,13.5,200,0.03,2287661335,ExpKernel,0.0,10,0.1,1.0,0.01,false
486,RickerModelWStochasticDispersal,13.5,200,0.03,2287661335,ExpKernel,0.0,10,0.1,1.0,0.01,false
487,RickerModelWDiffusionDispersal,13.75,200,0.03,2287661335,ExpKernel,0.0,10,0.1,1.0,0.01,false
488,RickerModelWStochasticDispersal,13.75,200,0.03,2287661335,ExpKernel,0.0,10,0.1,1.0,0.01,false
489,RickerModelWDiffusionDispersal,14.0,200,0.03,2287661335,ExpKernel,0.0,10,0.1,1.0,0.01,false
490,RickerModelWStochasticDispersal,14.0,200,0.03,2287661335,ExpKernel,0.0,10,0.1,1.0,0.01,false
491,RickerModelWDiffusionDispersal,2.0,200,0.03,2287661335,ExpKernel,3.0,10,0.1,1.0,0.01,false
492,RickerModelWStochasticDispersal,2.0,200,0.03,2287661335,ExpKernel,3.0,10,0.1,1.0,0.01,false
493,RickerModelWDiffusionDispersal,2.25,200,0.03,2287661335,ExpKernel,3.0,10,0.1,1.0,0.01,false
494,RickerModelWStochasticDispersal,2.25,200,0.03,2287661335,ExpKernel,3.0,10,0.1,1.0,0.01,false
495,RickerModelWDiffusionDispersal,2.5,200,0.03,2287661335,ExpKernel,3.0,10,0.1,1.0,0.01,false
496,RickerModelWStochasticDispersal,2.5,200,0.03,2287661335,ExpKernel,3.0,10,0.1,1.0,0.01,false
497,RickerModelWDiffusionDispersal,2.75,200,0.03,2287661335,ExpKernel,3.0,10,0.1,1.0,0.01,false
498,RickerModelWStochasticDispersal,2.75,200,0.03,2287661335,ExpKernel,3.0,10,0.1,1.0,0.01,false
499,RickerModelWDiffusionDispersal,3.0,200,0.03,2287661335,ExpKernel,3.0,10,0.1,1.0,0.01,false
500,RickerModelWStochasticDispersal,3.0,200,0.03,2287661335,ExpKernel,3.0,10,0.1,1.0,0.01,false
501,RickerModelWDiffusionDispersal,3.25,200,0.03,2287661335,ExpKernel,3.0,10,0.1,1.0,0.01,false
502,RickerModelWStochasticDispersal,3.25,200,0.03,2287661335,ExpKernel,3.0,10,0.1,1.0,0.01,false
503,RickerModelWDiffusionDispersal,3.5,200,0.03,2287661335,ExpKernel,3.0,10,0.1,1.0,0.01,false
504,RickerModelWStochasticDispersal,3.5,200,0.03,2287661335,ExpKernel,3.0,10,0.1,1.0,0.01,false
505,RickerModelWDiffusionDispersal,3.75,200,0.03,2287661335,ExpKernel,3.0,10,0.1,1.0,0.01,false
506,RickerModelWStochasticDispersal,3.75,200,0.03,2287661335,ExpKernel,3.0,10,0.1,1.0,0.01,false
507,RickerModelWDiffusionDispersal,4.0,200,0.03,2287661335,ExpKernel,3.0,10,0.1,1.0,0.01,false
508,RickerModelWStochasticDispersal,4.0,200,0.03,2287661335,ExpKernel,3.0,10,0.1,1.0,0.01,false
509,RickerModelWDiffusionDispersal,4.25,200,0.03,2287661335,ExpKernel,3.0,10,0.1,1.0,0.01,false
510,RickerModelWStochasticDispersal,4.25,200,0.03,2287661335,ExpKernel,3.0,10,0.1,1.0,0.01,false
511,RickerModelWDiffusionDispersal,4.5,200,0.03,2287661335,ExpKernel,3.0,10,0.1,1.0,0.01,false
512,RickerModelWStochasticDispersal,4.5,200,0.03,2287661335,ExpKernel,3.0,10,0.1,1.0,0.01,false
513,RickerModelWDiffusionDispersal,4.75,200,0.03,2287661335,ExpKernel,3.0,10,0.1,1.0,0.01,false
514,RickerModelWStochasticDispersal,4.75,200,0.03,2287661335,ExpKernel,3.0,10,0.1,1.0,0.01,false
515,RickerModelWDiffusionDispersal,5.0,200,0.03,2287661335,ExpKernel,3.0,10,0.1,1.0,0.01,false
516,RickerModelWStochasticDispersal,5.0,200,0.03,2287661335,ExpKernel,3.0,10,0.1,1.0,0.01,false
517,RickerModelWDiffusionDispersal,5.25,200,0.03,2287661335,ExpKernel,3.0,10,0.1,1.0,0.01,false
518,RickerModelWStochasticDispersal,5.25,200,0.03,2287661335,ExpKernel,3.0,10,0.1,1.0,0.01,false
519,RickerModelWDiffusionDispersal,5.5,200,0.03,2287661335,ExpKernel,3.0,10,0.1,1.0,0.01,false
520,RickerModelWStochasticDispersal,5.5,200,0.03,2287661335,ExpKernel,3.0,10,0.1,1.0,0.01,false
521,RickerModelWDiffusionDispersal,5.75,200,0.03,2287661335,ExpKernel,3.0,10,0.1,1.0,0.01,false
522,RickerModelWStochasticDispersal,5.75,200,0.03,2287661335,ExpKernel,3.0,10,0.1,1.0,0.01,false
523,RickerModelWDiffusionDispersal,6.0,200,0.03,2287661335,ExpKernel,3.0,10,0.1,1.0,0.01,false
524,RickerModelWStochasticDispersal,6.0,200,0.03,2287661335,ExpKernel,3.0,10,0.1,1.0,0.01,false
525,RickerModelWDiffusionDispersal,6.25,200,0.03,2287661335,ExpKernel,3.0,10,0.1,1.0,0.01,false
526,RickerModelWStochasticDispersal,6.25,200,0.03,2287661335,ExpKernel,3.0,10,0.1,1.0,0.01,false
527,RickerModelWDiffusionDispersal,6.5,200,0.03,2287661335,ExpKernel,3.0,10,0.1,1.0,0.01,false
528,RickerModelWStochasticDispersal,6.5,200,0.03,2287661335,ExpKernel,3.0,10,0.1,1.0,0.01,false
529,RickerModelWDiffusionDispersal,6.75,200,0.03,2287661335,ExpKernel,3.0,10,0.1,1.0,0.01,false
530,RickerModelWStochasticDispersal,6.75,200,0.03,2287661335,ExpKernel,3.0,10,0.1,1.0,0.01,false
531,RickerModelWDiffusionDispersal,7.0,200,0.03,2287661335,ExpKernel,3.0,10,0.1,1.0,0.01,false
532,RickerModelWStochasticDispersal,7.0,200,0.03,2287661335,ExpKernel,3.0,10,0.1,1.0,0.01,false
533,RickerModelWDiffusionDispersal,7.25,200,0.03,2287661335,ExpKernel,3.0,10,0.1,1.0,0.01,false
534,RickerModelWStochasticDispersal,7.25,200,0.03,2287661335,ExpKernel,3.0,10,0.1,1.0,0.01,false
535,RickerModelWDiffusionDispersal,7.5,200,0.03,2287661335,ExpKernel,3.0,10,0.1,1.0,0.01,false
536,RickerModelWStochasticDispersal,7.5,200,0.03,2287661335,ExpKernel,3.0,10,0.1,1.0,0.01,false
537,RickerModelWDiffusionDispersal,7.75,200,0.03,2287661335,ExpKernel,3.0,10,0.1,1.0,0.01,false
538,RickerModelWStochasticDispersal,7.75,200,0.03,2287661335,ExpKernel,3.0,10,0.1,1.0,0.01,false
539,RickerModelWDiffusionDispersal,8.0,200,0.03,2287661335,ExpKernel,3.0,10,0.1,1.0,0.01,false
540,RickerModelWStochasticDispersal,8.0,200,0.03,2287661335,ExpKernel,3.0,10,0.1,1.0,0.01,false
541,RickerModelWDiffusionDispersal,8.25,200,0.03,2287661335,ExpKernel,3.0,10,0.1,1.0,0.01,false
542,RickerModelWStochasticDispersal,8.25,200,0.03,2287661335,ExpKernel,3.0,10,0.1,1.0,0.01,false
543,RickerModelWDiffusionDispersal,8.5,200,0.03,2287661335,ExpKernel,3.0,10,0.1,1.0,0.01,false
544,RickerModelWStochasticDispersal,8.5,200,0.03,2287661335,ExpKernel,3.0,10,0.1,1.0,0.01,false
545,RickerModelWDiffusionDispersal,8.75,200,0.03,2287661335,ExpKernel,3.0,10,0.1,1.0,0.01,false
546,RickerModelWStochasticDispersal,8.75,200,0.03,2287661335,ExpKernel,3.0,10,0.1,1.0,0.01,false
547,RickerModelWDiffusionDispersal,9.0,200,0.03,2287661335,ExpKernel,3.0,10,0.1,1.0,0.01,false
548,RickerModelWStochasticDispersal,9.0,200,0.03,2287661335,ExpKernel,3.0,10,0.1,1.0,0.01,false
549,RickerModelWDiffusionDispersal,9.25,200,0.03,2287661335,ExpKernel,3.0,10,0.1,1.0,0.01,false
550,RickerModelWStochasticDispersal,9.25,200,0.03,2287661335,ExpKernel,3.0,10,0.1,1.0,0.01,false
551,RickerModelWDiffusionDispersal,9.5,200,0.03,2287661335,ExpKernel,3.0,10,0.1,1.0,0.01,false
552,RickerModelWStochasticDispersal,9.5,200,0.03,2287661335,ExpKernel,3.0,10,0.1,1.0,0.01,false
553,RickerModelWDiffusionDispersal,9.75,200,0.03,2287661335,ExpKernel,3.0,10,0.1,1.0,0.01,false
554,RickerModelWStochasticDispersal,9.75,200,0.03,2287661335,ExpKernel,3.0,10,0.1,1.0,0.01,false
555,RickerModelWDiffusionDispersal,10.0,200,0.03,2287661335,ExpKernel,3.0,10,0.1,1.0,0.01,false
556,RickerModelWStochasticDispersal,10.0,200,0.03,2287661335,ExpKernel,3.0,10,0.1,1.0,0.01,false
557,RickerModelWDiffusionDispersal,10.25,200,0.03,2287661335,ExpKernel,3.0,10,0.1,1.0,0.01,false
558,RickerModelWStochasticDispersal,10.25,200,0.03,2287661335,ExpKernel,3.0,10,0.1,1.0,0.01,false
559,RickerModelWDiffusionDispersal,10.5,200,0.03,2287661335,ExpKernel,3.0,10,0.1,1.0,0.01,false
560,RickerModelWStochasticDispersal,10.5,200,0.03,2287661335,ExpKernel,3.0,10,0.1,1.0,0.01,false
561,RickerModelWDiffusionDispersal,10.75,200,0.03,2287661335,ExpKernel,3.0,10,0.1,1.0,0.01,false
562,RickerModelWStochasticDispersal,10.75,200,0.03,2287661335,ExpKernel,3.0,10,0.1,1.0,0.01,false
563,RickerModelWDiffusionDispersal,11.0,200,0.03,2287661335,ExpKernel,3.0,10,0.1,1.0,0.01,false
564,RickerModelWStochasticDispersal,11.0,200,0.03,2287661335,ExpKernel,3.0,10,0.1,1.0,0.01,false
565,RickerModelWDiffusionDispersal,11.25,200,0.03,2287661335,ExpKernel,3.0,10,0.1,1.0,0.01,false
566,RickerModelWStochasticDispersal,11.25,200,0.03,2287661335,ExpKernel,3.0,10,0.1,1.0,0.01,false
567,RickerModelWDiffusionDispersal,11.5,200,0.03,2287661335,ExpKernel,3.0,10,0.1,1.0,0.01,false
568,RickerModelWStochasticDispersal,11.5,200,0.03,2287661335,ExpKernel,3.0,10,0.1,1.0,0.01,false
569,RickerModelWDiffusionDispersal,11.75,200,0.03,2287661335,ExpKernel,3.0,10,0.1,1.0,0.01,false
570,RickerModelWStochasticDispersal,11.75,200,0.03,2287661335,ExpKernel,3.0,10,0.1,1.0,0.01,false
571,RickerModelWDiffusionDispersal,12.0,200,0.03,2287661335,ExpKernel,3.0,10,0.1,1.0,0.01,false
572,RickerModelWStochasticDispersal,12.0,200,0.03,2287661335,ExpKernel,3.0,10,0.1,1.0,0.01,false
573,RickerModelWDiffusionDispersal,12.25,200,0.03,2287661335,ExpKernel,3.0,10,0.1,1.0,0.01,false
574,RickerModelWStochasticDispersal,12.25,200,0.03,2287661335,ExpKernel,3.0,10,0.1,1.0,0.01,false
575,RickerModelWDiffusionDispersal,12.5,200,0.03,2287661335,ExpKernel,3.0,10,0.1,1.0,0.01,false
576,RickerModelWStochasticDispersal,12.5,200,0.03,2287661335,ExpKernel,3.0,10,0.1,1.0,0.01,false
577,RickerModelWDiffusionDispersal,12.75,200,0.03,2287661335,ExpKernel,3.0,10,0.1,1.0,0.01,false
578,RickerModelWStochasticDispersal,12.75,200,0.03,2287661335,ExpKernel,3.0,10,0.1,1.0,0.01,false
579,RickerModelWDiffusionDispersal,13.0,200,0.03,2287661335,ExpKernel,3.0,10,0.1,1.0,0.01,false
580,RickerModelWStochasticDispersal,13.0,200,0.03,2287661335,ExpKernel,3.0,10,0.1,1.0,0.01,false
581,RickerModelWDiffusionDispersal,13.25,200,0.03,2287661335,ExpKernel,3.0,10,0.1,1.0,0.01,false
582,RickerModelWStochasticDispersal,13.25,200,0.03,2287661335,ExpKernel,3.0,10,0.1,1.0,0.01,false
583,RickerModelWDiffusionDispersal,13.5,200,0.03,2287661335,ExpKernel,3.0,10,0.1,1.0,0.01,false
584,RickerModelWStochasticDispersal,13.5,200,0.03,2287661335,ExpKernel,3.0,10,0.1,1.0,0.01,false
585,RickerModelWDiffusionDispersal,13.75,200,0.03,2287661335,ExpKernel,3.0,10,0.1,1.0,0.01,false
586,RickerModelWStochasticDispersal,13.75,200,0.03,2287661335,ExpKernel,3.0,10,0.1,1.0,0.01,false
587,RickerModelWDiffusionDispersal,14.0,200,0.03,2287661335,ExpKernel,3.0,10,0.1,1.0,0.01,false
588,RickerModelWStochasticDispersal,14.0,200,0.03,2287661335,ExpKernel,3.0,10,0.1,1.0,0.01,false
589,RickerModelWDiffusionDispersal,2.0,200,0.03,2287661335,ExpKernel,6.0,10,0.1,1.0,0.01,false
590,RickerModelWStochasticDispersal,2.0,200,0.03,2287661335,ExpKernel,6.0,10,0.1,1.0,0.01,false
591,RickerModelWDiffusionDispersal,2.25,200,0.03,2287661335,ExpKernel,6.0,10,0.1,1.0,0.01,false
592,RickerModelWStochasticDispersal,2.25,200,0.03,2287661335,ExpKernel,6.0,10,0.1,1.0,0.01,false
593,RickerModelWDiffusionDispersal,2.5,200,0.03,2287661335,ExpKernel,6.0,10,0.1,1.0,0.01,false
594,RickerModelWStochasticDispersal,2.5,200,0.03,2287661335,ExpKernel,6.0,10,0.1,1.0,0.01,false
595,RickerModelWDiffusionDispersal,2.75,200,0.03,2287661335,ExpKernel,6.0,10,0.1,1.0,0.01,false
596,RickerModelWStochasticDispersal,2.75,200,0.03,2287661335,ExpKernel,6.0,10,0.1,1.0,0.01,false
597,RickerModelWDiffusionDispersal,3.0,200,0.03,2287661335,ExpKernel,6.0,10,0.1,1.0,0.01,false
598,RickerModelWStochasticDispersal,3.0,200,0.03,2287661335,ExpKernel,6.0,10,0.1,1.0,0.01,false
599,RickerModelWDiffusionDispersal,3.25,200,0.03,2287661335,ExpKernel,6.0,10,0.1,1.0,0.01,false
600,RickerModelWStochasticDispersal,3.25,200,0.03,2287661335,ExpKernel,6.0,10,0.1,1.0,0.01,false
601,RickerModelWDiffusionDispersal,3.5,200,0.03,2287661335,ExpKernel,6.0,10,0.1,1.0,0.01,false
602,RickerModelWStochasticDispersal,3.5,200,0.03,2287661335,ExpKernel,6.0,10,0.1,1.0,0.01,false
603,RickerModelWDiffusionDispersal,3.75,200,0.03,2287661335,ExpKernel,6.0,10,0.1,1.0,0.01,false
604,RickerModelWStochasticDispersal,3.75,200,0.03,2287661335,ExpKernel,6.0,10,0.1,1.0,0.01,false
605,RickerModelWDiffusionDispersal,4.0,200,0.03,2287661335,ExpKernel,6.0,10,0.1,1.0,0.01,false
606,RickerModelWStochasticDispersal,4.0,200,0.03,2287661335,ExpKernel,6.0,10,0.1,1.0,0.01,false
607,RickerModelWDiffusionDispersal,4.25,200,0.03,2287661335,ExpKernel,6.0,10,0.1,1.0,0.01,false
608,RickerModelWStochasticDispersal,4.25,200,0.03,2287661335,ExpKernel,6.0,10,0.1,1.0,0.01,false
609,RickerModelWDiffusionDispersal,4.5,200,0.03,2287661335,ExpKernel,6.0,10,0.1,1.0,0.01,false
610,RickerModelWStochasticDispersal,4.5,200,0.03,2287661335,ExpKernel,6.0,10,0.1,1.0,0.01,false
611,RickerModelWDiffusionDispersal,4.75,200,0.03,2287661335,ExpKernel,6.0,10,0.1,1.0,0.01,false
612,RickerModelWStochasticDispersal,4.75,200,0.03,2287661335,ExpKernel,6.0,10,0.1,1.0,0.01,false
613,RickerModelWDiffusionDispersal,5.0,200,0.03,2287661335,ExpKernel,6.0,10,0.1,1.0,0.01,false
614,RickerModelWStochasticDispersal,5.0,200,0.03,2287661335,ExpKernel,6.0,10,0.1,1.0,0.01,false
615,RickerModelWDiffusionDispersal,5.25,200,0.03,2287661335,ExpKernel,6.0,10,0.1,1.0,0.01,false
616,RickerModelWStochasticDispersal,5.25,200,0.03,2287661335,ExpKernel,6.0,10,0.1,1.0,0.01,false
617,RickerModelWDiffusionDispersal,5.5,200,0.03,2287661335,ExpKernel,6.0,10,0.1,1.0,0.01,false
618,RickerModelWStochasticDispersal,5.5,200,0.03,2287661335,ExpKernel,6.0,10,0.1,1.0,0.01,false
619,RickerModelWDiffusionDispersal,5.75,200,0.03,2287661335,ExpKernel,6.0,10,0.1,1.0,0.01,false
620,RickerModelWStochasticDispersal,5.75,200,0.03,2287661335,ExpKernel,6.0,10,0.1,1.0,0.01,false
621,RickerModelWDiffusionDispersal,6.0,200,0.03,2287661335,ExpKernel,6.0,10,0.1,1.0,0.01,false
622,RickerModelWStochasticDispersal,6.0,200,0.03,2287661335,ExpKernel,6.0,10,0.1,1.0,0.01,false
623,RickerModelWDiffusionDispersal,6.25,200,0.03,2287661335,ExpKernel,6.0,10,0.1,1.0,0.01,false
624,RickerModelWStochasticDispersal,6.25,200,0.03,2287661335,ExpKernel,6.0,10,0.1,1.0,0.01,false
625,RickerModelWDiffusionDispersal,6.5,200,0.03,2287661335,ExpKernel,6.0,10,0.1,1.0,0.01,false
626,RickerModelWStochasticDispersal,6.5,200,0.03,2287661335,ExpKernel,6.0,10,0.1,1.0,0.01,false
627,RickerModelWDiffusionDispersal,6.75,200,0.03,2287661335,ExpKernel,6.0,10,0.1,1.0,0.01,false
628,RickerModelWStochasticDispersal,6.75,200,0.03,2287661335,ExpKernel,6.0,10,0.1,1.0,0.01,false
629,RickerModelWDiffusionDispersal,7.0,200,0.03,2287661335,ExpKernel,6.0,10,0.1,1.0,0.01,false
630,RickerModelWStochasticDispersal,7.0,200,0.03,2287661335,ExpKernel,6.0,10,0.1,1.0,0.01,false
631,RickerModelWDiffusionDispersal,7.25,200,0.03,2287661335,ExpKernel,6.0,10,0.1,1.0,0.01,false
632,RickerModelWStochasticDispersal,7.25,200,0.03,2287661335,ExpKernel,6.0,10,0.1,1.0,0.01,false
633,RickerModelWDiffusionDispersal,7.5,200,0.03,2287661335,ExpKernel,6.0,10,0.1,1.0,0.01,false
634,RickerModelWStochasticDispersal,7.5,200,0.03,2287661335,ExpKernel,6.0,10,0.1,1.0,0.01,false
635,RickerModelWDiffusionDispersal,7.75,200,0.03,2287661335,ExpKernel,6.0,10,0.1,1.0,0.01,false
636,RickerModelWStochasticDispersal,7.75,200,0.03,2287661335,ExpKernel,6.0,10,0.1,1.0,0.01,false
637,RickerModelWDiffusionDispersal,8.0,200,0.03,2287661335,ExpKernel,6.0,10,0.1,1.0,0.01,false
638,RickerModelWStochasticDispersal,8.0,200,0.03,2287661335,ExpKernel,6.0,10,0.1,1.0,0.01,false
639,RickerModelWDiffusionDispersal,8.25,200,0.03,2287661335,ExpKernel,6.0,10,0.1,1.0,0.01,false
640,RickerModelWStochasticDispersal,8.25,200,0.03,2287661335,ExpKernel,6.0,10,0.1,1.0,0.01,false
641,RickerModelWDiffusionDispersal,8.5,200,0.03,2287661335,ExpKernel,6.0,10,0.1,1.0,0.01,false
642,RickerModelWStochasticDispersal,8.5,200,0.03,2287661335,ExpKernel,6.0,10,0.1,1.0,0.01,false
643,RickerModelWDiffusionDispersal,8.75,200,0.03,2287661335,ExpKernel,6.0,10,0.1,1.0,0.01,false
644,RickerModelWStochasticDispersal,8.75,200,0.03,2287661335,ExpKernel,6.0,10,0.1,1.0,0.01,false
645,RickerModelWDiffusionDispersal,9.0,200,0.03,2287661335,ExpKernel,6.0,10,0.1,1.0,0.01,false
646,RickerModelWStochasticDispersal,9.0,200,0.03,2287661335,ExpKernel,6.0,10,0.1,1.0,0.01,false
647,RickerModelWDiffusionDispersal,9.25,200,0.03,2287661335,ExpKernel,6.0,10,0.1,1.0,0.01,false
648,RickerModelWStochasticDispersal,9.25,200,0.03,2287661335,ExpKernel,6.0,10,0.1,1.0,0.01,false
649,RickerModelWDiffusionDispersal,9.5,200,0.03,2287661335,ExpKernel,6.0,10,0.1,1.0,0.01,false
650,RickerModelWStochasticDispersal,9.5,200,0.03,2287661335,ExpKernel,6.0,10,0.1,1.0,0.01,false
651,RickerModelWDiffusionDispersal,9.75,200,0.03,2287661335,ExpKernel,6.0,10,0.1,1.0,0.01,false
652,RickerModelWStochasticDispersal,9.75,200,0.03,2287661335,ExpKernel,6.0,10,0.1,1.0,0.01,false
653,RickerModelWDiffusionDispersal,10.0,200,0.03,2287661335,ExpKernel,6.0,10,0.1,1.0,0.01,false
654,RickerModelWStochasticDispersal,10.0,200,0.03,2287661335,ExpKernel,6.0,10,0.1,1.0,0.01,false
655,RickerModelWDiffusionDispersal,10.25,200,0.03,2287661335,ExpKernel,6.0,10,0.1,1.0,0.01,false
656,RickerModelWStochasticDispersal,10.25,200,0.03,2287661335,ExpKernel,6.0,10,0.1,1.0,0.01,false
657,RickerModelWDiffusionDispersal,10.5,200,0.03,2287661335,ExpKernel,6.0,10,0.1,1.0,0.01,false
658,RickerModelWStochasticDispersal,10.5,200,0.03,2287661335,ExpKernel,6.0,10,0.1,1.0,0.01,false
659,RickerModelWDiffusionDispersal,10.75,200,0.03,2287661335,ExpKernel,6.0,10,0.1,1.0,0.01,false
660,RickerModelWStochasticDispersal,10.75,200,0.03,2287661335,ExpKernel,6.0,10,0.1,1.0,0.01,false
661,RickerModelWDiffusionDispersal,11.0,200,0.03,2287661335,ExpKernel,6.0,10,0.1,1.0,0.01,false
662,RickerModelWStochasticDispersal,11.0,200,0.03,2287661335,ExpKernel,6.0,10,0.1,1.0,0.01,false
663,RickerModelWDiffusionDispersal,11.25,200,0.03,2287661335,ExpKernel,6.0,10,0.1,1.0,0.01,false
664,RickerModelWStochasticDispersal,11.25,200,0.03,2287661335,ExpKernel,6.0,10,0.1,1.0,0.01,false
665,RickerModelWDiffusionDispersal,11.5,200,0.03,2287661335,ExpKernel,6.0,10,0.1,1.0,0.01,false
666,RickerModelWStochasticDispersal,11.5,200,0.03,2287661335,ExpKernel,6.0,10,0.1,1.0,0.01,false
667,RickerModelWDiffusionDispersal,11.75,200,0.03,2287661335,ExpKernel,6.0,10,0.1,1.0,0.01,false
668,RickerModelWStochasticDispersal,11.75,200,0.03,2287661335,ExpKernel,6.0,10,0.1,1.0,0.01,false
669,RickerModelWDiffusionDispersal,12.0,200,0.03,2287661335,ExpKernel,6.0,10,0.1,1.0,0.01,false
670,RickerModelWStochasticDispersal,12.0,200,0.03,2287661335,ExpKernel,6.0,10,0.1,1.0,0.01,false
671,RickerModelWDiffusionDispersal,12.25,200,0.03,2287661335,ExpKernel,6.0,10,0.1,1.0,0.01,false
672,RickerModelWStochasticDispersal,12.25,200,0.03,2287661335,ExpKernel,6.0,10,0.1,1.0,0.01,false
673,RickerModelWDiffusionDispersal,12.5,200,0.03,2287661335,ExpKernel,6.0,10,0.1,1.0,0.01,false
674,RickerModelWStochasticDispersal,12.5,200,0.03,2287661335,ExpKernel,6.0,10,0.1,1.0,0.01,false
675,RickerModelWDiffusionDispersal,12.75,200,0.03,2287661335,ExpKernel,6.0,10,0.1,1.0,0.01,false
676,RickerModelWStochasticDispersal,12.75,200,0.03,2287661335,ExpKernel,6.0,10,0.1,1.0,0.01,false
677,RickerModelWDiffusionDispersal,13.0,200,0.03,2287661335,ExpKernel,6.0,10,0.1,1.0,0.01,false
678,RickerModelWStochasticDispersal,13.0,200,0.03,2287661335,ExpKernel,6.0,10,0.1,1.0,0.01,false
679,RickerModelWDiffusionDispersal,13.25,200,0.03,2287661335,ExpKernel,6.0,10,0.1,1.0,0.01,false
680,RickerModelWStochasticDispersal,13.25,200,0.03,2287661335,ExpKernel,6.0,10,0.1,1.0,0.01,false
681,RickerModelWDiffusionDispersal,13.5,200,0.03,2287661335,ExpKernel,6.0,10,0.1,1.0,0.01,false
682,RickerModelWStochasticDispersal,13.5,200,0.03,2287661335,ExpKernel,6.0,10,0.1,1.0,0.01,false
683,RickerModelWDiffusionDispersal,13.75,200,0.03,2287661335,ExpKernel,6.0,10,0.1,1.0,0.01,false
684,RickerModelWStochasticDispersal,13.75,200,0.03,2287661335,ExpKernel,6.0,10,0.1,1.0,0.01,false
685,RickerModelWDiffusionDispersal,14.0,200,0.03,2287661335,ExpKernel,6.0,10,0.1,1.0,0.01,false
686,RickerModelWStochasticDispersal,14.0,200,0.03,2287661335,ExpKernel,6.0,10,0.1,1.0,0.01,false
687,RickerModelWDiffusionDispersal,2.0,200,0.03,2287661335,ExpKernel,9.0,10,0.1,1.0,0.01,false
688,RickerModelWStochasticDispersal,2.0,200,0.03,2287661335,ExpKernel,9.0,10,0.1,1.0,0.01,false
689,RickerModelWDiffusionDispersal,2.25,200,0.03,2287661335,ExpKernel,9.0,10,0.1,1.0,0.01,false
690,RickerModelWStochasticDispersal,2.25,200,0.03,2287661335,ExpKernel,9.0,10,0.1,1.0,0.01,false
691,RickerModelWDiffusionDispersal,2.5,200,0.03,2287661335,ExpKernel,9.0,10,0.1,1.0,0.01,false
692,RickerModelWStochasticDispersal,2.5,200,0.03,2287661335,ExpKernel,9.0,10,0.1,1.0,0.01,false
693,RickerModelWDiffusionDispersal,2.75,200,0.03,2287661335,ExpKernel,9.0,10,0.1,1.0,0.01,false
694,RickerModelWStochasticDispersal,2.75,200,0.03,2287661335,ExpKernel,9.0,10,0.1,1.0,0.01,false
695,RickerModelWDiffusionDispersal,3.0,200,0.03,2287661335,ExpKernel,9.0,10,0.1,1.0,0.01,false
696,RickerModelWStochasticDispersal,3.0,200,0.03,2287661335,ExpKernel,9.0,10,0.1,1.0,0.01,false
697,RickerModelWDiffusionDispersal,3.25,200,0.03,2287661335,ExpKernel,9.0,10,0.1,1.0,0.01,false
