treatment,model,lambda,number_of_replicates,predation_strength,random_seed,dispersal_kernel,alpha,number_of_populations,migration_probability,reproduction_probability,epsilon,fixed_metapopulation
16588,RickerModelWStochasticDispersal,5.0,50,0.03,1007929834,ExpKernel,0,10,0.85,1.0,0.01,false
16589,RickerModelWDiffusionDispersal,5.25,50,0.03,1007929834,ExpKernel,0,10,0.85,1.0,0.01,false
16590,RickerModelWStochasticDispersal,5.25,50,0.03,1007929834,ExpKernel,0,10,0.85,1.0,0.01,false
16591,RickerModelWDiffusionDispersal,5.5,50,0.03,1007929834,ExpKernel,0,10,0.85,1.0,0.01,false
16592,RickerModelWStochasticDispersal,5.5,50,0.03,1007929834,ExpKernel,0,10,0.85,1.0,0.01,false
16593,RickerModelWDiffusionDispersal,5.75,50,0.03,1007929834,ExpKernel,0,10,0.85,1.0,0.01,false
16594,RickerModelWStochasticDispersal,5.75,50,0.03,1007929834,ExpKernel,0,10,0.85,1.0,0.01,false
16595,RickerModelWDiffusionDispersal,6.0,50,0.03,1007929834,ExpKernel,0,10,0.85,1.0,0.01,false
16596,RickerModelWStochasticDispersal,6.0,50,0.03,1007929834,ExpKernel,0,10,0.85,1.0,0.01,false
16597,RickerModelWDiffusionDispersal,6.25,50,0.03,1007929834,ExpKernel,0,10,0.85,1.0,0.01,false
16598,RickerModelWStochasticDispersal,6.25,50,0.03,1007929834,ExpKernel,0,10,0.85,1.0,0.01,false
16599,RickerModelWDiffusionDispersal,6.5,50,0.03,1007929834,ExpKernel,0,10,0.85,1.0,0.01,false
16600,RickerModelWStochasticDispersal,6.5,50,0.03,1007929834,ExpKernel,0,10,0.85,1.0,0.01,false
16601,RickerModelWDiffusionDispersal,6.75,50,0.03,1007929834,ExpKernel,0,10,0.85,1.0,0.01,false
16602,RickerModelWStochasticDispersal,6.75,50,0.03,1007929834,ExpKernel,0,10,0.85,1.0,0.01,false
16603,RickerModelWDiffusionDispersal,7.0,50,0.03,1007929834,ExpKernel,0,10,0.85,1.0,0.01,false
16604,RickerModelWStochasticDispersal,7.0,50,0.03,1007929834,ExpKernel,0,10,0.85,1.0,0.01,false
16605,RickerModelWDiffusionDispersal,7.25,50,0.03,1007929834,ExpKernel,0,10,0.85,1.0,0.01,false
16606,RickerModelWStochasticDispersal,7.25,50,0.03,1007929834,ExpKernel,0,10,0.85,1.0,0.01,false
16607,RickerModelWDiffusionDispersal,7.5,50,0.03,1007929834,ExpKernel,0,10,0.85,1.0,0.01,false
16608,RickerModelWStochasticDispersal,7.5,50,0.03,1007929834,ExpKernel,0,10,0.85,1.0,0.01,false
16609,RickerModelWDiffusionDispersal,7.75,50,0.03,1007929834,ExpKernel,0,10,0.85,1.0,0.01,false
16610,RickerModelWStochasticDispersal,7.75,50,0.03,1007929834,ExpKernel,0,10,0.85,1.0,0.01,false
16611,RickerModelWDiffusionDispersal,8.0,50,0.03,1007929834,ExpKernel,0,10,0.85,1.0,0.01,false
16612,RickerModelWStochasticDispersal,8.0,50,0.03,1007929834,ExpKernel,0,10,0.85,1.0,0.01,false
16613,RickerModelWDiffusionDispersal,8.25,50,0.03,1007929834,ExpKernel,0,10,0.85,1.0,0.01,false
16614,RickerModelWStochasticDispersal,8.25,50,0.03,1007929834,ExpKernel,0,10,0.85,1.0,0.01,false
16615,RickerModelWDiffusionDispersal,8.5,50,0.03,1007929834,ExpKernel,0,10,0.85,1.0,0.01,false
16616,RickerModelWStochasticDispersal,8.5,50,0.03,1007929834,ExpKernel,0,10,0.85,1.0,0.01,false
16617,RickerModelWDiffusionDispersal,8.75,50,0.03,1007929834,ExpKernel,0,10,0.85,1.0,0.01,false
16618,RickerModelWStochasticDispersal,8.75,50,0.03,1007929834,ExpKernel,0,10,0.85,1.0,0.01,false
16619,RickerModelWDiffusionDispersal,9.0,50,0.03,1007929834,ExpKernel,0,10,0.85,1.0,0.01,false
16620,RickerModelWStochasticDispersal,9.0,50,0.03,1007929834,ExpKernel,0,10,0.85,1.0,0.01,false
16621,RickerModelWDiffusionDispersal,9.25,50,0.03,1007929834,ExpKernel,0,10,0.85,1.0,0.01,false
16622,RickerModelWStochasticDispersal,9.25,50,0.03,1007929834,ExpKernel,0,10,0.85,1.0,0.01,false
16623,RickerModelWDiffusionDispersal,9.5,50,0.03,1007929834,ExpKernel,0,10,0.85,1.0,0.01,false
16624,RickerModelWStochasticDispersal,9.5,50,0.03,1007929834,ExpKernel,0,10,0.85,1.0,0.01,false
16625,RickerModelWDiffusionDispersal,9.75,50,0.03,1007929834,ExpKernel,0,10,0.85,1.0,0.01,false
16626,RickerModelWStochasticDispersal,9.75,50,0.03,1007929834,ExpKernel,0,10,0.85,1.0,0.01,false
16627,RickerModelWDiffusionDispersal,10.0,50,0.03,1007929834,ExpKernel,0,10,0.85,1.0,0.01,false
16628,RickerModelWStochasticDispersal,10.0,50,0.03,1007929834,ExpKernel,0,10,0.85,1.0,0.01,false
16629,RickerModelWDiffusionDispersal,10.25,50,0.03,1007929834,ExpKernel,0,10,0.85,1.0,0.01,false
16630,RickerModelWStochasticDispersal,10.25,50,0.03,1007929834,ExpKernel,0,10,0.85,1.0,0.01,false
16631,RickerModelWDiffusionDispersal,10.5,50,0.03,1007929834,ExpKernel,0,10,0.85,1.0,0.01,false
16632,RickerModelWStochasticDispersal,10.5,50,0.03,1007929834,ExpKernel,0,10,0.85,1.0,0.01,false
16633,RickerModelWDiffusionDispersal,10.75,50,0.03,1007929834,ExpKernel,0,10,0.85,1.0,0.01,false
16634,RickerModelWStochasticDispersal,10.75,50,0.03,1007929834,ExpKernel,0,10,0.85,1.0,0.01,false
16635,RickerModelWDiffusionDispersal,11.0,50,0.03,1007929834,ExpKernel,0,10,0.85,1.0,0.01,false
16636,RickerModelWStochasticDispersal,11.0,50,0.03,1007929834,ExpKernel,0,10,0.85,1.0,0.01,false
16637,RickerModelWDiffusionDispersal,11.25,50,0.03,1007929834,ExpKernel,0,10,0.85,1.0,0.01,false
16638,RickerModelWStochasticDispersal,11.25,50,0.03,1007929834,ExpKernel,0,10,0.85,1.0,0.01,false
16639,RickerModelWDiffusionDispersal,11.5,50,0.03,1007929834,ExpKernel,0,10,0.85,1.0,0.01,false
16640,RickerModelWStochasticDispersal,11.5,50,0.03,1007929834,ExpKernel,0,10,0.85,1.0,0.01,false
16641,RickerModelWDiffusionDispersal,11.75,50,0.03,1007929834,ExpKernel,0,10,0.85,1.0,0.01,false
16642,RickerModelWStochasticDispersal,11.75,50,0.03,1007929834,ExpKernel,0,10,0.85,1.0,0.01,false
16643,RickerModelWDiffusionDispersal,12.0,50,0.03,1007929834,ExpKernel,0,10,0.85,1.0,0.01,false
16644,RickerModelWStochasticDispersal,12.0,50,0.03,1007929834,ExpKernel,0,10,0.85,1.0,0.01,false
16645,RickerModelWDiffusionDispersal,12.25,50,0.03,1007929834,ExpKernel,0,10,0.85,1.0,0.01,false
16646,RickerModelWStochasticDispersal,12.25,50,0.03,1007929834,ExpKernel,0,10,0.85,1.0,0.01,false
16647,RickerModelWDiffusionDispersal,12.5,50,0.03,1007929834,ExpKernel,0,10,0.85,1.0,0.01,false
16648,RickerModelWStochasticDispersal,12.5,50,0.03,1007929834,ExpKernel,0,10,0.85,1.0,0.01,false
16649,RickerModelWDiffusionDispersal,12.75,50,0.03,1007929834,ExpKernel,0,10,0.85,1.0,0.01,false
16650,RickerModelWStochasticDispersal,12.75,50,0.03,1007929834,ExpKernel,0,10,0.85,1.0,0.01,false
16651,RickerModelWDiffusionDispersal,13.0,50,0.03,1007929834,ExpKernel,0,10,0.85,1.0,0.01,false
16652,RickerModelWStochasticDispersal,13.0,50,0.03,1007929834,ExpKernel,0,10,0.85,1.0,0.01,false
16653,RickerModelWDiffusionDispersal,13.25,50,0.03,1007929834,ExpKernel,0,10,0.85,1.0,0.01,false
16654,RickerModelWStochasticDispersal,13.25,50,0.03,1007929834,ExpKernel,0,10,0.85,1.0,0.01,false
16655,RickerModelWDiffusionDispersal,13.5,50,0.03,1007929834,ExpKernel,0,10,0.85,1.0,0.01,false
16656,RickerModelWStochasticDispersal,13.5,50,0.03,1007929834,ExpKernel,0,10,0.85,1.0,0.01,false
16657,RickerModelWDiffusionDispersal,13.75,50,0.03,1007929834,ExpKernel,0,10,0.85,1.0,0.01,false
16658,RickerModelWStochasticDispersal,13.75,50,0.03,1007929834,ExpKernel,0,10,0.85,1.0,0.01,false
16659,RickerModelWDiffusionDispersal,14.0,50,0.03,1007929834,ExpKernel,0,10,0.85,1.0,0.01,false
16660,RickerModelWStochasticDispersal,14.0,50,0.03,1007929834,ExpKernel,0,10,0.85,1.0,0.01,false
16661,RickerModelWDiffusionDispersal,2.0,50,0.03,1007929834,ExpKernel,0,15,0.85,1.0,0.01,false
16662,RickerModelWStochasticDispersal,2.0,50,0.03,1007929834,ExpKernel,0,15,0.85,1.0,0.01,false
16663,RickerModelWDiffusionDispersal,2.25,50,0.03,1007929834,ExpKernel,0,15,0.85,1.0,0.01,false
16664,RickerModelWStochasticDispersal,2.25,50,0.03,1007929834,ExpKernel,0,15,0.85,1.0,0.01,false
16665,RickerModelWDiffusionDispersal,2.5,50,0.03,1007929834,ExpKernel,0,15,0.85,1.0,0.01,false
16666,RickerModelWStochasticDispersal,2.5,50,0.03,1007929834,ExpKernel,0,15,0.85,1.0,0.01,false
16667,RickerModelWDiffusionDispersal,2.75,50,0.03,1007929834,ExpKernel,0,15,0.85,1.0,0.01,false
16668,RickerModelWStochasticDispersal,2.75,50,0.03,1007929834,ExpKernel,0,15,0.85,1.0,0.01,false
16669,RickerModelWDiffusionDispersal,3.0,50,0.03,1007929834,ExpKernel,0,15,0.85,1.0,0.01,false
16670,RickerModelWStochasticDispersal,3.0,50,0.03,1007929834,ExpKernel,0,15,0.85,1.0,0.01,false
16671,RickerModelWDiffusionDispersal,3.25,50,0.03,1007929834,ExpKernel,0,15,0.85,1.0,0.01,false
16672,RickerModelWStochasticDispersal,3.25,50,0.03,1007929834,ExpKernel,0,15,0.85,1.0,0.01,false
16673,RickerModelWDiffusionDispersal,3.5,50,0.03,1007929834,ExpKernel,0,15,0.85,1.0,0.01,false
16674,RickerModelWStochasticDispersal,3.5,50,0.03,1007929834,ExpKernel,0,15,0.85,1.0,0.01,false
16675,RickerModelWDiffusionDispersal,3.75,50,0.03,1007929834,ExpKernel,0,15,0.85,1.0,0.01,false
16676,RickerModelWStochasticDispersal,3.75,50,0.03,1007929834,ExpKernel,0,15,0.85,1.0,0.01,false
16677,RickerModelWDiffusionDispersal,4.0,50,0.03,1007929834,ExpKernel,0,15,0.85,1.0,0.01,false
16678,RickerModelWStochasticDispersal,4.0,50,0.03,1007929834,ExpKernel,0,15,0.85,1.0,0.01,false
16679,RickerModelWDiffusionDispersal,4.25,50,0.03,1007929834,ExpKernel,0,15,0.85,1.0,0.01,false
16680,RickerModelWStochasticDispersal,4.25,50,0.03,1007929834,ExpKernel,0,15,0.85,1.0,0.01,false
16681,RickerModelWDiffusionDispersal,4.5,50,0.03,1007929834,ExpKernel,0,15,0.85,1.0,0.01,false
16682,RickerModelWStochasticDispersal,4.5,50,0.03,1007929834,ExpKernel,0,15,0.85,1.0,0.01,false
16683,RickerModelWDiffusionDispersal,4.75,50,0.03,1007929834,ExpKernel,0,15,0.85,1.0,0.01,false
16684,RickerModelWStochasticDispersal,4.75,50,0.03,1007929834,ExpKernel,0,15,0.85,1.0,0.01,false
16685,RickerModelWDiffusionDispersal,5.0,50,0.03,1007929834,ExpKernel,0,15,0.85,1.0,0.01,false
16686,RickerModelWStochasticDispersal,5.0,50,0.03,1007929834,ExpKernel,0,15,0.85,1.0,0.01,false
16687,RickerModelWDiffusionDispersal,5.25,50,0.03,1007929834,ExpKernel,0,15,0.85,1.0,0.01,false
16688,RickerModelWStochasticDispersal,5.25,50,0.03,1007929834,ExpKernel,0,15,0.85,1.0,0.01,false
16689,RickerModelWDiffusionDispersal,5.5,50,0.03,1007929834,ExpKernel,0,15,0.85,1.0,0.01,false
16690,RickerModelWStochasticDispersal,5.5,50,0.03,1007929834,ExpKernel,0,15,0.85,1.0,0.01,false
16691,RickerModelWDiffusionDispersal,5.75,50,0.03,1007929834,ExpKernel,0,15,0.85,1.0,0.01,false
16692,RickerModelWStochasticDispersal,5.75,50,0.03,1007929834,ExpKernel,0,15,0.85,1.0,0.01,false
16693,RickerModelWDiffusionDispersal,6.0,50,0.03,1007929834,ExpKernel,0,15,0.85,1.0,0.01,false
16694,RickerModelWStochasticDispersal,6.0,50,0.03,1007929834,ExpKernel,0,15,0.85,1.0,0.01,false
16695,RickerModelWDiffusionDispersal,6.25,50,0.03,1007929834,ExpKernel,0,15,0.85,1.0,0.01,false
16696,RickerModelWStochasticDispersal,6.25,50,0.03,1007929834,ExpKernel,0,15,0.85,1.0,0.01,false
16697,RickerModelWDiffusionDispersal,6.5,50,0.03,1007929834,ExpKernel,0,15,0.85,1.0,0.01,false
16698,RickerModelWStochasticDispersal,6.5,50,0.03,1007929834,ExpKernel,0,15,0.85,1.0,0.01,false
16699,RickerModelWDiffusionDispersal,6.75,50,0.03,1007929834,ExpKernel,0,15,0.85,1.0,0.01,false
16700,RickerModelWStochasticDispersal,6.75,50,0.03,1007929834,ExpKernel,0,15,0.85,1.0,0.01,false
16701,RickerModelWDiffusionDispersal,7.0,50,0.03,1007929834,ExpKernel,0,15,0.85,1.0,0.01,false
16702,RickerModelWStochasticDispersal,7.0,50,0.03,1007929834,ExpKernel,0,15,0.85,1.0,0.01,false
16703,RickerModelWDiffusionDispersal,7.25,50,0.03,1007929834,ExpKernel,0,15,0.85,1.0,0.01,false
16704,RickerModelWStochasticDispersal,7.25,50,0.03,1007929834,ExpKernel,0,15,0.85,1.0,0.01,false
16705,RickerModelWDiffusionDispersal,7.5,50,0.03,1007929834,ExpKernel,0,15,0.85,1.0,0.01,false
16706,RickerModelWStochasticDispersal,7.5,50,0.03,1007929834,ExpKernel,0,15,0.85,1.0,0.01,false
16707,RickerModelWDiffusionDispersal,7.75,50,0.03,1007929834,ExpKernel,0,15,0.85,1.0,0.01,false
16708,RickerModelWStochasticDispersal,7.75,50,0.03,1007929834,ExpKernel,0,15,0.85,1.0,0.01,false
16709,RickerModelWDiffusionDispersal,8.0,50,0.03,1007929834,ExpKernel,0,15,0.85,1.0,0.01,false
16710,RickerModelWStochasticDispersal,8.0,50,0.03,1007929834,ExpKernel,0,15,0.85,1.0,0.01,false
16711,RickerModelWDiffusionDispersal,8.25,50,0.03,1007929834,ExpKernel,0,15,0.85,1.0,0.01,false
16712,RickerModelWStochasticDispersal,8.25,50,0.03,1007929834,ExpKernel,0,15,0.85,1.0,0.01,false
16713,RickerModelWDiffusionDispersal,8.5,50,0.03,1007929834,ExpKernel,0,15,0.85,1.0,0.01,false
16714,RickerModelWStochasticDispersal,8.5,50,0.03,1007929834,ExpKernel,0,15,0.85,1.0,0.01,false
16715,RickerModelWDiffusionDispersal,8.75,50,0.03,1007929834,ExpKernel,0,15,0.85,1.0,0.01,false
16716,RickerModelWStochasticDispersal,8.75,50,0.03,1007929834,ExpKernel,0,15,0.85,1.0,0.01,false
16717,RickerModelWDiffusionDispersal,9.0,50,0.03,1007929834,ExpKernel,0,15,0.85,1.0,0.01,false
16718,RickerModelWStochasticDispersal,9.0,50,0.03,1007929834,ExpKernel,0,15,0.85,1.0,0.01,false
16719,RickerModelWDiffusionDispersal,9.25,50,0.03,1007929834,ExpKernel,0,15,0.85,1.0,0.01,false
16720,RickerModelWStochasticDispersal,9.25,50,0.03,1007929834,ExpKernel,0,15,0.85,1.0,0.01,false
16721,RickerModelWDiffusionDispersal,9.5,50,0.03,1007929834,ExpKernel,0,15,0.85,1.0,0.01,false
16722,RickerModelWStochasticDispersal,9.5,50,0.03,1007929834,ExpKernel,0,15,0.85,1.0,0.01,false
16723,RickerModelWDiffusionDispersal,9.75,50,0.03,1007929834,ExpKernel,0,15,0.85,1.0,0.01,false
16724,RickerModelWStochasticDispersal,9.75,50,0.03,1007929834,ExpKernel,0,15,0.85,1.0,0.01,false
16725,RickerModelWDiffusionDispersal,10.0,50,0.03,1007929834,ExpKernel,0,15,0.85,1.0,0.01,false
16726,RickerModelWStochasticDispersal,10.0,50,0.03,1007929834,ExpKernel,0,15,0.85,1.0,0.01,false
16727,RickerModelWDiffusionDispersal,10.25,50,0.03,1007929834,ExpKernel,0,15,0.85,1.0,0.01,false
16728,RickerModelWStochasticDispersal,10.25,50,0.03,1007929834,ExpKernel,0,15,0.85,1.0,0.01,false
16729,RickerModelWDiffusionDispersal,10.5,50,0.03,1007929834,ExpKernel,0,15,0.85,1.0,0.01,false
16730,RickerModelWStochasticDispersal,10.5,50,0.03,1007929834,ExpKernel,0,15,0.85,1.0,0.01,false
16731,RickerModelWDiffusionDispersal,10.75,50,0.03,1007929834,ExpKernel,0,15,0.85,1.0,0.01,false
16732,RickerModelWStochasticDispersal,10.75,50,0.03,1007929834,ExpKernel,0,15,0.85,1.0,0.01,false
16733,RickerModelWDiffusionDispersal,11.0,50,0.03,1007929834,ExpKernel,0,15,0.85,1.0,0.01,false
16734,RickerModelWStochasticDispersal,11.0,50,0.03,1007929834,ExpKernel,0,15,0.85,1.0,0.01,false
16735,RickerModelWDiffusionDispersal,11.25,50,0.03,1007929834,ExpKernel,0,15,0.85,1.0,0.01,false
16736,RickerModelWStochasticDispersal,11.25,50,0.03,1007929834,ExpKernel,0,15,0.85,1.0,0.01,false
16737,RickerModelWDiffusionDispersal,11.5,50,0.03,1007929834,ExpKernel,0,15,0.85,1.0,0.01,false
16738,RickerModelWStochasticDispersal,11.5,50,0.03,1007929834,ExpKernel,0,15,0.85,1.0,0.01,false
16739,RickerModelWDiffusionDispersal,11.75,50,0.03,1007929834,ExpKernel,0,15,0.85,1.0,0.01,false
16740,RickerModelWStochasticDispersal,11.75,50,0.03,1007929834,ExpKernel,0,15,0.85,1.0,0.01,false
16741,RickerModelWDiffusionDispersal,12.0,50,0.03,1007929834,ExpKernel,0,15,0.85,1.0,0.01,false
16742,RickerModelWStochasticDispersal,12.0,50,0.03,1007929834,ExpKernel,0,15,0.85,1.0,0.01,false
16743,RickerModelWDiffusionDispersal,12.25,50,0.03,1007929834,ExpKernel,0,15,0.85,1.0,0.01,false
16744,RickerModelWStochasticDispersal,12.25,50,0.03,1007929834,ExpKernel,0,15,0.85,1.0,0.01,false
16745,RickerModelWDiffusionDispersal,12.5,50,0.03,1007929834,ExpKernel,0,15,0.85,1.0,0.01,false
16746,RickerModelWStochasticDispersal,12.5,50,0.03,1007929834,ExpKernel,0,15,0.85,1.0,0.01,false
16747,RickerModelWDiffusionDispersal,12.75,50,0.03,1007929834,ExpKernel,0,15,0.85,1.0,0.01,false
16748,RickerModelWStochasticDispersal,12.75,50,0.03,1007929834,ExpKernel,0,15,0.85,1.0,0.01,false
16749,RickerModelWDiffusionDispersal,13.0,50,0.03,1007929834,ExpKernel,0,15,0.85,1.0,0.01,false
16750,RickerModelWStochasticDispersal,13.0,50,0.03,1007929834,ExpKernel,0,15,0.85,1.0,0.01,false
16751,RickerModelWDiffusionDispersal,13.25,50,0.03,1007929834,ExpKernel,0,15,0.85,1.0,0.01,false
16752,RickerModelWStochasticDispersal,13.25,50,0.03,1007929834,ExpKernel,0,15,0.85,1.0,0.01,false
16753,RickerModelWDiffusionDispersal,13.5,50,0.03,1007929834,ExpKernel,0,15,0.85,1.0,0.01,false
16754,RickerModelWStochasticDispersal,13.5,50,0.03,1007929834,ExpKernel,0,15,0.85,1.0,0.01,false
16755,RickerModelWDiffusionDispersal,13.75,50,0.03,1007929834,ExpKernel,0,15,0.85,1.0,0.01,false
16756,RickerModelWStochasticDispersal,13.75,50,0.03,1007929834,ExpKernel,0,15,0.85,1.0,0.01,false
16757,RickerModelWDiffusionDispersal,14.0,50,0.03,1007929834,ExpKernel,0,15,0.85,1.0,0.01,false
16758,RickerModelWStochasticDispersal,14.0,50,0.03,1007929834,ExpKernel,0,15,0.85,1.0,0.01,false
16759,RickerModelWDiffusionDispersal,2.0,50,0.03,1007929834,ExpKernel,0,20,0.85,1.0,0.01,false
16760,RickerModelWStochasticDispersal,2.0,50,0.03,1007929834,ExpKernel,0,20,0.85,1.0,0.01,false
16761,RickerModelWDiffusionDispersal,2.25,50,0.03,1007929834,ExpKernel,0,20,0.85,1.0,0.01,false
16762,RickerModelWStochasticDispersal,2.25,50,0.03,1007929834,ExpKernel,0,20,0.85,1.0,0.01,false
16763,RickerModelWDiffusionDispersal,2.5,50,0.03,1007929834,ExpKernel,0,20,0.85,1.0,0.01,false
16764,RickerModelWStochasticDispersal,2.5,50,0.03,1007929834,ExpKernel,0,20,0.85,1.0,0.01,false
16765,RickerModelWDiffusionDispersal,2.75,50,0.03,1007929834,ExpKernel,0,20,0.85,1.0,0.01,false
16766,RickerModelWStochasticDispersal,2.75,50,0.03,1007929834,ExpKernel,0,20,0.85,1.0,0.01,false
16767,RickerModelWDiffusionDispersal,3.0,50,0.03,1007929834,ExpKernel,0,20,0.85,1.0,0.01,false
16768,RickerModelWStochasticDispersal,3.0,50,0.03,1007929834,ExpKernel,0,20,0.85,1.0,0.01,false
16769,RickerModelWDiffusionDispersal,3.25,50,0.03,1007929834,ExpKernel,0,20,0.85,1.0,0.01,false
16770,RickerModelWStochasticDispersal,3.25,50,0.03,1007929834,ExpKernel,0,20,0.85,1.0,0.01,false
16771,RickerModelWDiffusionDispersal,3.5,50,0.03,1007929834,ExpKernel,0,20,0.85,1.0,0.01,false
16772,RickerModelWStochasticDispersal,3.5,50,0.03,1007929834,ExpKernel,0,20,0.85,1.0,0.01,false
16773,RickerModelWDiffusionDispersal,3.75,50,0.03,1007929834,ExpKernel,0,20,0.85,1.0,0.01,false
16774,RickerModelWStochasticDispersal,3.75,50,0.03,1007929834,ExpKernel,0,20,0.85,1.0,0.01,false
16775,RickerModelWDiffusionDispersal,4.0,50,0.03,1007929834,ExpKernel,0,20,0.85,1.0,0.01,false
16776,RickerModelWStochasticDispersal,4.0,50,0.03,1007929834,ExpKernel,0,20,0.85,1.0,0.01,false
16777,RickerModelWDiffusionDispersal,4.25,50,0.03,1007929834,ExpKernel,0,20,0.85,1.0,0.01,false
16778,RickerModelWStochasticDispersal,4.25,50,0.03,1007929834,ExpKernel,0,20,0.85,1.0,0.01,false
16779,RickerModelWDiffusionDispersal,4.5,50,0.03,1007929834,ExpKernel,0,20,0.85,1.0,0.01,false
16780,RickerModelWStochasticDispersal,4.5,50,0.03,1007929834,ExpKernel,0,20,0.85,1.0,0.01,false
16781,RickerModelWDiffusionDispersal,4.75,50,0.03,1007929834,ExpKernel,0,20,0.85,1.0,0.01,false
16782,RickerModelWStochasticDispersal,4.75,50,0.03,1007929834,ExpKernel,0,20,0.85,1.0,0.01,false
16783,RickerModelWDiffusionDispersal,5.0,50,0.03,1007929834,ExpKernel,0,20,0.85,1.0,0.01,false
16784,RickerModelWStochasticDispersal,5.0,50,0.03,1007929834,ExpKernel,0,20,0.85,1.0,0.01,false
16785,RickerModelWDiffusionDispersal,5.25,50,0.03,1007929834,ExpKernel,0,20,0.85,1.0,0.01,false
16786,RickerModelWStochasticDispersal,5.25,50,0.03,1007929834,ExpKernel,0,20,0.85,1.0,0.01,false
16787,RickerModelWDiffusionDispersal,5.5,50,0.03,1007929834,ExpKernel,0,20,0.85,1.0,0.01,false
16788,RickerModelWStochasticDispersal,5.5,50,0.03,1007929834,ExpKernel,0,20,0.85,1.0,0.01,false
16789,RickerModelWDiffusionDispersal,5.75,50,0.03,1007929834,ExpKernel,0,20,0.85,1.0,0.01,false
16790,RickerModelWStochasticDispersal,5.75,50,0.03,1007929834,ExpKernel,0,20,0.85,1.0,0.01,false
16791,RickerModelWDiffusionDispersal,6.0,50,0.03,1007929834,ExpKernel,0,20,0.85,1.0,0.01,false
16792,RickerModelWStochasticDispersal,6.0,50,0.03,1007929834,ExpKernel,0,20,0.85,1.0,0.01,false
16793,RickerModelWDiffusionDispersal,6.25,50,0.03,1007929834,ExpKernel,0,20,0.85,1.0,0.01,false
16794,RickerModelWStochasticDispersal,6.25,50,0.03,1007929834,ExpKernel,0,20,0.85,1.0,0.01,false
16795,RickerModelWDiffusionDispersal,6.5,50,0.03,1007929834,ExpKernel,0,20,0.85,1.0,0.01,false
16796,RickerModelWStochasticDispersal,6.5,50,0.03,1007929834,ExpKernel,0,20,0.85,1.0,0.01,false
16797,RickerModelWDiffusionDispersal,6.75,50,0.03,1007929834,ExpKernel,0,20,0.85,1.0,0.01,false
16798,RickerModelWStochasticDispersal,6.75,50,0.03,1007929834,ExpKernel,0,20,0.85,1.0,0.01,false
16799,RickerModelWDiffusionDispersal,7.0,50,0.03,1007929834,ExpKernel,0,20,0.85,1.0,0.01,false
16800,RickerModelWStochasticDispersal,7.0,50,0.03,1007929834,ExpKernel,0,20,0.85,1.0,0.01,false
16801,RickerModelWDiffusionDispersal,7.25,50,0.03,1007929834,ExpKernel,0,20,0.85,1.0,0.01,false
16802,RickerModelWStochasticDispersal,7.25,50,0.03,1007929834,ExpKernel,0,20,0.85,1.0,0.01,false
16803,RickerModelWDiffusionDispersal,7.5,50,0.03,1007929834,ExpKernel,0,20,0.85,1.0,0.01,false
16804,RickerModelWStochasticDispersal,7.5,50,0.03,1007929834,ExpKernel,0,20,0.85,1.0,0.01,false
16805,RickerModelWDiffusionDispersal,7.75,50,0.03,1007929834,ExpKernel,0,20,0.85,1.0,0.01,false
16806,RickerModelWStochasticDispersal,7.75,50,0.03,1007929834,ExpKernel,0,20,0.85,1.0,0.01,false
16807,RickerModelWDiffusionDispersal,8.0,50,0.03,1007929834,ExpKernel,0,20,0.85,1.0,0.01,false
16808,RickerModelWStochasticDispersal,8.0,50,0.03,1007929834,ExpKernel,0,20,0.85,1.0,0.01,false
16809,RickerModelWDiffusionDispersal,8.25,50,0.03,1007929834,ExpKernel,0,20,0.85,1.0,0.01,false
16810,RickerModelWStochasticDispersal,8.25,50,0.03,1007929834,ExpKernel,0,20,0.85,1.0,0.01,false
16811,RickerModelWDiffusionDispersal,8.5,50,0.03,1007929834,ExpKernel,0,20,0.85,1.0,0.01,false
16812,RickerModelWStochasticDispersal,8.5,50,0.03,1007929834,ExpKernel,0,20,0.85,1.0,0.01,false
16813,RickerModelWDiffusionDispersal,8.75,50,0.03,1007929834,ExpKernel,0,20,0.85,1.0,0.01,false
16814,RickerModelWStochasticDispersal,8.75,50,0.03,1007929834,ExpKernel,0,20,0.85,1.0,0.01,false
16815,RickerModelWDiffusionDispersal,9.0,50,0.03,1007929834,ExpKernel,0,20,0.85,1.0,0.01,false
16816,RickerModelWStochasticDispersal,9.0,50,0.03,1007929834,ExpKernel,0,20,0.85,1.0,0.01,false
16817,RickerModelWDiffusionDispersal,9.25,50,0.03,1007929834,ExpKernel,0,20,0.85,1.0,0.01,false
16818,RickerModelWStochasticDispersal,9.25,50,0.03,1007929834,ExpKernel,0,20,0.85,1.0,0.01,false
16819,RickerModelWDiffusionDispersal,9.5,50,0.03,1007929834,ExpKernel,0,20,0.85,1.0,0.01,false
16820,RickerModelWStochasticDispersal,9.5,50,0.03,1007929834,ExpKernel,0,20,0.85,1.0,0.01,false
16821,RickerModelWDiffusionDispersal,9.75,50,0.03,1007929834,ExpKernel,0,20,0.85,1.0,0.01,false
16822,RickerModelWStochasticDispersal,9.75,50,0.03,1007929834,ExpKernel,0,20,0.85,1.0,0.01,false
16823,RickerModelWDiffusionDispersal,10.0,50,0.03,1007929834,ExpKernel,0,20,0.85,1.0,0.01,false
16824,RickerModelWStochasticDispersal,10.0,50,0.03,1007929834,ExpKernel,0,20,0.85,1.0,0.01,false
