treatment,model,lambda,number_of_replicates,predation_strength,random_seed,dispersal_kernel,alpha,number_of_populations,migration_probability,reproduction_probability,epsilon,fixed_metapopulation
1998,RickerModelWStochasticDispersal,11,100,0.03,424508389,ExpKernel,9.0,10,0.49,1.0,0.01,false
1999,RickerModelWDiffusionDispersal,14,100,0.03,424508389,ExpKernel,9.0,10,0.49,1.0,0.01,false
2000,RickerModelWStochasticDispersal,14,100,0.03,424508389,ExpKernel,9.0,10,0.49,1.0,0.01,false
2001,RickerModelWDiffusionDispersal,2,100,0.03,424508389,ExpKernel,0.0,10,0.5,1.0,0.01,false
2002,RickerModelWStochasticDispersal,2,100,0.03,424508389,ExpKernel,0.0,10,0.5,1.0,0.01,false
2003,RickerModelWDiffusionDispersal,5,100,0.03,424508389,ExpKernel,0.0,10,0.5,1.0,0.01,false
2004,RickerModelWStochasticDispersal,5,100,0.03,424508389,ExpKernel,0.0,10,0.5,1.0,0.01,false
2005,RickerModelWDiffusionDispersal,8,100,0.03,424508389,ExpKernel,0.0,10,0.5,1.0,0.01,false
2006,RickerModelWStochasticDispersal,8,100,0.03,424508389,ExpKernel,0.0,10,0.5,1.0,0.01,false
2007,RickerModelWDiffusionDispersal,11,100,0.03,424508389,ExpKernel,0.0,10,0.5,1.0,0.01,false
2008,RickerModelWStochasticDispersal,11,100,0.03,424508389,ExpKernel,0.0,10,0.5,1.0,0.01,false
2009,RickerModelWDiffusionDispersal,14,100,0.03,424508389,ExpKernel,0.0,10,0.5,1.0,0.01,false
2010,RickerModelWStochasticDispersal,14,100,0.03,424508389,ExpKernel,0.0,10,0.5,1.0,0.01,false
2011,RickerModelWDiffusionDispersal,2,100,0.03,424508389,ExpKernel,3.0,10,0.5,1.0,0.01,false
2012,RickerModelWStochasticDispersal,2,100,0.03,424508389,ExpKernel,3.0,10,0.5,1.0,0.01,false
2013,RickerModelWDiffusionDispersal,5,100,0.03,424508389,ExpKernel,3.0,10,0.5,1.0,0.01,false
2014,RickerModelWStochasticDispersal,5,100,0.03,424508389,ExpKernel,3.0,10,0.5,1.0,0.01,false
2015,RickerModelWDiffusionDispersal,8,100,0.03,424508389,ExpKernel,3.0,10,0.5,1.0,0.01,false
2016,RickerModelWStochasticDispersal,8,100,0.03,424508389,ExpKernel,3.0,10,0.5,1.0,0.01,false
2017,RickerModelWDiffusionDispersal,11,100,0.03,424508389,ExpKernel,3.0,10,0.5,1.0,0.01,false
2018,RickerModelWStochasticDispersal,11,100,0.03,424508389,ExpKernel,3.0,10,0.5,1.0,0.01,false
2019,RickerModelWDiffusionDispersal,14,100,0.03,424508389,ExpKernel,3.0,10,0.5,1.0,0.01,false
2020,RickerModelWStochasticDispersal,14,100,0.03,424508389,ExpKernel,3.0,10,0.5,1.0,0.01,false
2021,RickerModelWDiffusionDispersal,2,100,0.03,424508389,ExpKernel,6.0,10,0.5,1.0,0.01,false
2022,RickerModelWStochasticDispersal,2,100,0.03,424508389,ExpKernel,6.0,10,0.5,1.0,0.01,false
2023,RickerModelWDiffusionDispersal,5,100,0.03,424508389,ExpKernel,6.0,10,0.5,1.0,0.01,false
2024,RickerModelWStochasticDispersal,5,100,0.03,424508389,ExpKernel,6.0,10,0.5,1.0,0.01,false
2025,RickerModelWDiffusionDispersal,8,100,0.03,424508389,ExpKernel,6.0,10,0.5,1.0,0.01,false
2026,RickerModelWStochasticDispersal,8,100,0.03,424508389,ExpKernel,6.0,10,0.5,1.0,0.01,false
2027,RickerModelWDiffusionDispersal,11,100,0.03,424508389,ExpKernel,6.0,10,0.5,1.0,0.01,false
2028,RickerModelWStochasticDispersal,11,100,0.03,424508389,ExpKernel,6.0,10,0.5,1.0,0.01,false
2029,RickerModelWDiffusionDispersal,14,100,0.03,424508389,ExpKernel,6.0,10,0.5,1.0,0.01,false
2030,RickerModelWStochasticDispersal,14,100,0.03,424508389,ExpKernel,6.0,10,0.5,1.0,0.01,false
2031,RickerModelWDiffusionDispersal,2,100,0.03,424508389,ExpKernel,9.0,10,0.5,1.0,0.01,false
2032,RickerModelWStochasticDispersal,2,100,0.03,424508389,ExpKernel,9.0,10,0.5,1.0,0.01,false
2033,RickerModelWDiffusionDispersal,5,100,0.03,424508389,ExpKernel,9.0,10,0.5,1.0,0.01,false
2034,RickerModelWStochasticDispersal,5,100,0.03,424508389,ExpKernel,9.0,10,0.5,1.0,0.01,false
2035,RickerModelWDiffusionDispersal,8,100,0.03,424508389,ExpKernel,9.0,10,0.5,1.0,0.01,false
2036,RickerModelWStochasticDispersal,8,100,0.03,424508389,ExpKernel,9.0,10,0.5,1.0,0.01,false
2037,RickerModelWDiffusionDispersal,11,100,0.03,424508389,ExpKernel,9.0,10,0.5,1.0,0.01,false
2038,RickerModelWStochasticDispersal,11,100,0.03,424508389,ExpKernel,9.0,10,0.5,1.0,0.01,false
2039,RickerModelWDiffusionDispersal,14,100,0.03,424508389,ExpKernel,9.0,10,0.5,1.0,0.01,false
2040,RickerModelWStochasticDispersal,14,100,0.03,424508389,ExpKernel,9.0,10,0.5,1.0,0.01,false
2041,RickerModelWDiffusionDispersal,2,100,0.03,424508389,ExpKernel,0.0,10,0.51,1.0,0.01,false
2042,RickerModelWStochasticDispersal,2,100,0.03,424508389,ExpKernel,0.0,10,0.51,1.0,0.01,false
2043,RickerModelWDiffusionDispersal,5,100,0.03,424508389,ExpKernel,0.0,10,0.51,1.0,0.01,false
2044,RickerModelWStochasticDispersal,5,100,0.03,424508389,ExpKernel,0.0,10,0.51,1.0,0.01,false
2045,RickerModelWDiffusionDispersal,8,100,0.03,424508389,ExpKernel,0.0,10,0.51,1.0,0.01,false
2046,RickerModelWStochasticDispersal,8,100,0.03,424508389,ExpKernel,0.0,10,0.51,1.0,0.01,false
2047,RickerModelWDiffusionDispersal,11,100,0.03,424508389,ExpKernel,0.0,10,0.51,1.0,0.01,false
2048,RickerModelWStochasticDispersal,11,100,0.03,424508389,ExpKernel,0.0,10,0.51,1.0,0.01,false
2049,RickerModelWDiffusionDispersal,14,100,0.03,424508389,ExpKernel,0.0,10,0.51,1.0,0.01,false
2050,RickerModelWStochasticDispersal,14,100,0.03,424508389,ExpKernel,0.0,10,0.51,1.0,0.01,false
2051,RickerModelWDiffusionDispersal,2,100,0.03,424508389,ExpKernel,3.0,10,0.51,1.0,0.01,false
2052,RickerModelWStochasticDispersal,2,100,0.03,424508389,ExpKernel,3.0,10,0.51,1.0,0.01,false
2053,RickerModelWDiffusionDispersal,5,100,0.03,424508389,ExpKernel,3.0,10,0.51,1.0,0.01,false
2054,RickerModelWStochasticDispersal,5,100,0.03,424508389,ExpKernel,3.0,10,0.51,1.0,0.01,false
2055,RickerModelWDiffusionDispersal,8,100,0.03,424508389,ExpKernel,3.0,10,0.51,1.0,0.01,false
2056,RickerModelWStochasticDispersal,8,100,0.03,424508389,ExpKernel,3.0,10,0.51,1.0,0.01,false
2057,RickerModelWDiffusionDispersal,11,100,0.03,424508389,ExpKernel,3.0,10,0.51,1.0,0.01,false
2058,RickerModelWStochasticDispersal,11,100,0.03,424508389,ExpKernel,3.0,10,0.51,1.0,0.01,false
2059,RickerModelWDiffusionDispersal,14,100,0.03,424508389,ExpKernel,3.0,10,0.51,1.0,0.01,false
2060,RickerModelWStochasticDispersal,14,100,0.03,424508389,ExpKernel,3.0,10,0.51,1.0,0.01,false
2061,RickerModelWDiffusionDispersal,2,100,0.03,424508389,ExpKernel,6.0,10,0.51,1.0,0.01,false
2062,RickerModelWStochasticDispersal,2,100,0.03,424508389,ExpKernel,6.0,10,0.51,1.0,0.01,false
2063,RickerModelWDiffusionDispersal,5,100,0.03,424508389,ExpKernel,6.0,10,0.51,1.0,0.01,false
2064,RickerModelWStochasticDispersal,5,100,0.03,424508389,ExpKernel,6.0,10,0.51,1.0,0.01,false
2065,RickerModelWDiffusionDispersal,8,100,0.03,424508389,ExpKernel,6.0,10,0.51,1.0,0.01,false
2066,RickerModelWStochasticDispersal,8,100,0.03,424508389,ExpKernel,6.0,10,0.51,1.0,0.01,false
2067,RickerModelWDiffusionDispersal,11,100,0.03,424508389,ExpKernel,6.0,10,0.51,1.0,0.01,false
2068,RickerModelWStochasticDispersal,11,100,0.03,424508389,ExpKernel,6.0,10,0.51,1.0,0.01,false
2069,RickerModelWDiffusionDispersal,14,100,0.03,424508389,ExpKernel,6.0,10,0.51,1.0,0.01,false
2070,RickerModelWStochasticDispersal,14,100,0.03,424508389,ExpKernel,6.0,10,0.51,1.0,0.01,false
2071,RickerModelWDiffusionDispersal,2,100,0.03,424508389,ExpKernel,9.0,10,0.51,1.0,0.01,false
2072,RickerModelWStochasticDispersal,2,100,0.03,424508389,ExpKernel,9.0,10,0.51,1.0,0.01,false
2073,RickerModelWDiffusionDispersal,5,100,0.03,424508389,ExpKernel,9.0,10,0.51,1.0,0.01,false
2074,RickerModelWStochasticDispersal,5,100,0.03,424508389,ExpKernel,9.0,10,0.51,1.0,0.01,false
2075,RickerModelWDiffusionDispersal,8,100,0.03,424508389,ExpKernel,9.0,10,0.51,1.0,0.01,false
2076,RickerModelWStochasticDispersal,8,100,0.03,424508389,ExpKernel,9.0,10,0.51,1.0,0.01,false
2077,RickerModelWDiffusionDispersal,11,100,0.03,424508389,ExpKernel,9.0,10,0.51,1.0,0.01,false
2078,RickerModelWStochasticDispersal,11,100,0.03,424508389,ExpKernel,9.0,10,0.51,1.0,0.01,false
2079,RickerModelWDiffusionDispersal,14,100,0.03,424508389,ExpKernel,9.0,10,0.51,1.0,0.01,false
2080,RickerModelWStochasticDispersal,14,100,0.03,424508389,ExpKernel,9.0,10,0.51,1.0,0.01,false
2081,RickerModelWDiffusionDispersal,2,100,0.03,424508389,ExpKernel,0.0,10,0.52,1.0,0.01,false
2082,RickerModelWStochasticDispersal,2,100,0.03,424508389,ExpKernel,0.0,10,0.52,1.0,0.01,false
2083,RickerModelWDiffusionDispersal,5,100,0.03,424508389,ExpKernel,0.0,10,0.52,1.0,0.01,false
2084,RickerModelWStochasticDispersal,5,100,0.03,424508389,ExpKernel,0.0,10,0.52,1.0,0.01,false
2085,RickerModelWDiffusionDispersal,8,100,0.03,424508389,ExpKernel,0.0,10,0.52,1.0,0.01,false
2086,RickerModelWStochasticDispersal,8,100,0.03,424508389,ExpKernel,0.0,10,0.52,1.0,0.01,false
2087,RickerModelWDiffusionDispersal,11,100,0.03,424508389,ExpKernel,0.0,10,0.52,1.0,0.01,false
2088,RickerModelWStochasticDispersal,11,100,0.03,424508389,ExpKernel,0.0,10,0.52,1.0,0.01,false
2089,RickerModelWDiffusionDispersal,14,100,0.03,424508389,ExpKernel,0.0,10,0.52,1.0,0.01,false
2090,RickerModelWStochasticDispersal,14,100,0.03,424508389,ExpKernel,0.0,10,0.52,1.0,0.01,false
2091,RickerModelWDiffusionDispersal,2,100,0.03,424508389,ExpKernel,3.0,10,0.52,1.0,0.01,false
2092,RickerModelWStochasticDispersal,2,100,0.03,424508389,ExpKernel,3.0,10,0.52,1.0,0.01,false
2093,RickerModelWDiffusionDispersal,5,100,0.03,424508389,ExpKernel,3.0,10,0.52,1.0,0.01,false
2094,RickerModelWStochasticDispersal,5,100,0.03,424508389,ExpKernel,3.0,10,0.52,1.0,0.01,false
2095,RickerModelWDiffusionDispersal,8,100,0.03,424508389,ExpKernel,3.0,10,0.52,1.0,0.01,false
2096,RickerModelWStochasticDispersal,8,100,0.03,424508389,ExpKernel,3.0,10,0.52,1.0,0.01,false
2097,RickerModelWDiffusionDispersal,11,100,0.03,424508389,ExpKernel,3.0,10,0.52,1.0,0.01,false
2098,RickerModelWStochasticDispersal,11,100,0.03,424508389,ExpKernel,3.0,10,0.52,1.0,0.01,false
2099,RickerModelWDiffusionDispersal,14,100,0.03,424508389,ExpKernel,3.0,10,0.52,1.0,0.01,false
2100,RickerModelWStochasticDispersal,14,100,0.03,424508389,ExpKernel,3.0,10,0.52,1.0,0.01,false
2101,RickerModelWDiffusionDispersal,2,100,0.03,424508389,ExpKernel,6.0,10,0.52,1.0,0.01,false
2102,RickerModelWStochasticDispersal,2,100,0.03,424508389,ExpKernel,6.0,10,0.52,1.0,0.01,false
2103,RickerModelWDiffusionDispersal,5,100,0.03,424508389,ExpKernel,6.0,10,0.52,1.0,0.01,false
2104,RickerModelWStochasticDispersal,5,100,0.03,424508389,ExpKernel,6.0,10,0.52,1.0,0.01,false
2105,RickerModelWDiffusionDispersal,8,100,0.03,424508389,ExpKernel,6.0,10,0.52,1.0,0.01,false
2106,RickerModelWStochasticDispersal,8,100,0.03,424508389,ExpKernel,6.0,10,0.52,1.0,0.01,false
2107,RickerModelWDiffusionDispersal,11,100,0.03,424508389,ExpKernel,6.0,10,0.52,1.0,0.01,false
2108,RickerModelWStochasticDispersal,11,100,0.03,424508389,ExpKernel,6.0,10,0.52,1.0,0.01,false
2109,RickerModelWDiffusionDispersal,14,100,0.03,424508389,ExpKernel,6.0,10,0.52,1.0,0.01,false
2110,RickerModelWStochasticDispersal,14,100,0.03,424508389,ExpKernel,6.0,10,0.52,1.0,0.01,false
2111,RickerModelWDiffusionDispersal,2,100,0.03,424508389,ExpKernel,9.0,10,0.52,1.0,0.01,false
2112,RickerModelWStochasticDispersal,2,100,0.03,424508389,ExpKernel,9.0,10,0.52,1.0,0.01,false
2113,RickerModelWDiffusionDispersal,5,100,0.03,424508389,ExpKernel,9.0,10,0.52,1.0,0.01,false
2114,RickerModelWStochasticDispersal,5,100,0.03,424508389,ExpKernel,9.0,10,0.52,1.0,0.01,false
2115,RickerModelWDiffusionDispersal,8,100,0.03,424508389,ExpKernel,9.0,10,0.52,1.0,0.01,false
2116,RickerModelWStochasticDispersal,8,100,0.03,424508389,ExpKernel,9.0,10,0.52,1.0,0.01,false
2117,RickerModelWDiffusionDispersal,11,100,0.03,424508389,ExpKernel,9.0,10,0.52,1.0,0.01,false
2118,RickerModelWStochasticDispersal,11,100,0.03,424508389,ExpKernel,9.0,10,0.52,1.0,0.01,false
2119,RickerModelWDiffusionDispersal,14,100,0.03,424508389,ExpKernel,9.0,10,0.52,1.0,0.01,false
2120,RickerModelWStochasticDispersal,14,100,0.03,424508389,ExpKernel,9.0,10,0.52,1.0,0.01,false
2121,RickerModelWDiffusionDispersal,2,100,0.03,424508389,ExpKernel,0.0,10,0.53,1.0,0.01,false
2122,RickerModelWStochasticDispersal,2,100,0.03,424508389,ExpKernel,0.0,10,0.53,1.0,0.01,false
2123,RickerModelWDiffusionDispersal,5,100,0.03,424508389,ExpKernel,0.0,10,0.53,1.0,0.01,false
2124,RickerModelWStochasticDispersal,5,100,0.03,424508389,ExpKernel,0.0,10,0.53,1.0,0.01,false
2125,RickerModelWDiffusionDispersal,8,100,0.03,424508389,ExpKernel,0.0,10,0.53,1.0,0.01,false
2126,RickerModelWStochasticDispersal,8,100,0.03,424508389,ExpKernel,0.0,10,0.53,1.0,0.01,false
2127,RickerModelWDiffusionDispersal,11,100,0.03,424508389,ExpKernel,0.0,10,0.53,1.0,0.01,false
2128,RickerModelWStochasticDispersal,11,100,0.03,424508389,ExpKernel,0.0,10,0.53,1.0,0.01,false
2129,RickerModelWDiffusionDispersal,14,100,0.03,424508389,ExpKernel,0.0,10,0.53,1.0,0.01,false
2130,RickerModelWStochasticDispersal,14,100,0.03,424508389,ExpKernel,0.0,10,0.53,1.0,0.01,false
2131,RickerModelWDiffusionDispersal,2,100,0.03,424508389,ExpKernel,3.0,10,0.53,1.0,0.01,false
2132,RickerModelWStochasticDispersal,2,100,0.03,424508389,ExpKernel,3.0,10,0.53,1.0,0.01,false
2133,RickerModelWDiffusionDispersal,5,100,0.03,424508389,ExpKernel,3.0,10,0.53,1.0,0.01,false
2134,RickerModelWStochasticDispersal,5,100,0.03,424508389,ExpKernel,3.0,10,0.53,1.0,0.01,false
2135,RickerModelWDiffusionDispersal,8,100,0.03,424508389,ExpKernel,3.0,10,0.53,1.0,0.01,false
2136,RickerModelWStochasticDispersal,8,100,0.03,424508389,ExpKernel,3.0,10,0.53,1.0,0.01,false
2137,RickerModelWDiffusionDispersal,11,100,0.03,424508389,ExpKernel,3.0,10,0.53,1.0,0.01,false
2138,RickerModelWStochasticDispersal,11,100,0.03,424508389,ExpKernel,3.0,10,0.53,1.0,0.01,false
2139,RickerModelWDiffusionDispersal,14,100,0.03,424508389,ExpKernel,3.0,10,0.53,1.0,0.01,false
2140,RickerModelWStochasticDispersal,14,100,0.03,424508389,ExpKernel,3.0,10,0.53,1.0,0.01,false
2141,RickerModelWDiffusionDispersal,2,100,0.03,424508389,ExpKernel,6.0,10,0.53,1.0,0.01,false
2142,RickerModelWStochasticDispersal,2,100,0.03,424508389,ExpKernel,6.0,10,0.53,1.0,0.01,false
2143,RickerModelWDiffusionDispersal,5,100,0.03,424508389,ExpKernel,6.0,10,0.53,1.0,0.01,false
2144,RickerModelWStochasticDispersal,5,100,0.03,424508389,ExpKernel,6.0,10,0.53,1.0,0.01,false
2145,RickerModelWDiffusionDispersal,8,100,0.03,424508389,ExpKernel,6.0,10,0.53,1.0,0.01,false
2146,RickerModelWStochasticDispersal,8,100,0.03,424508389,ExpKernel,6.0,10,0.53,1.0,0.01,false
2147,RickerModelWDiffusionDispersal,11,100,0.03,424508389,ExpKernel,6.0,10,0.53,1.0,0.01,false
2148,RickerModelWStochasticDispersal,11,100,0.03,424508389,ExpKernel,6.0,10,0.53,1.0,0.01,false
2149,RickerModelWDiffusionDispersal,14,100,0.03,424508389,ExpKernel,6.0,10,0.53,1.0,0.01,false
2150,RickerModelWStochasticDispersal,14,100,0.03,424508389,ExpKernel,6.0,10,0.53,1.0,0.01,false
2151,RickerModelWDiffusionDispersal,2,100,0.03,424508389,ExpKernel,9.0,10,0.53,1.0,0.01,false
2152,RickerModelWStochasticDispersal,2,100,0.03,424508389,ExpKernel,9.0,10,0.53,1.0,0.01,false
2153,RickerModelWDiffusionDispersal,5,100,0.03,424508389,ExpKernel,9.0,10,0.53,1.0,0.01,false
2154,RickerModelWStochasticDispersal,5,100,0.03,424508389,ExpKernel,9.0,10,0.53,1.0,0.01,false
2155,RickerModelWDiffusionDispersal,8,100,0.03,424508389,ExpKernel,9.0,10,0.53,1.0,0.01,false
2156,RickerModelWStochasticDispersal,8,100,0.03,424508389,ExpKernel,9.0,10,0.53,1.0,0.01,false
2157,RickerModelWDiffusionDispersal,11,100,0.03,424508389,ExpKernel,9.0,10,0.53,1.0,0.01,false
2158,RickerModelWStochasticDispersal,11,100,0.03,424508389,ExpKernel,9.0,10,0.53,1.0,0.01,false
2159,RickerModelWDiffusionDispersal,14,100,0.03,424508389,ExpKernel,9.0,10,0.53,1.0,0.01,false
2160,RickerModelWStochasticDispersal,14,100,0.03,424508389,ExpKernel,9.0,10,0.53,1.0,0.01,false
2161,RickerModelWDiffusionDispersal,2,100,0.03,424508389,ExpKernel,0.0,10,0.54,1.0,0.01,false
2162,RickerModelWStochasticDispersal,2,100,0.03,424508389,ExpKernel,0.0,10,0.54,1.0,0.01,false
2163,RickerModelWDiffusionDispersal,5,100,0.03,424508389,ExpKernel,0.0,10,0.54,1.0,0.01,false
2164,RickerModelWStochasticDispersal,5,100,0.03,424508389,ExpKernel,0.0,10,0.54,1.0,0.01,false
2165,RickerModelWDiffusionDispersal,8,100,0.03,424508389,ExpKernel,0.0,10,0.54,1.0,0.01,false
2166,RickerModelWStochasticDispersal,8,100,0.03,424508389,ExpKernel,0.0,10,0.54,1.0,0.01,false
2167,RickerModelWDiffusionDispersal,11,100,0.03,424508389,ExpKernel,0.0,10,0.54,1.0,0.01,false
2168,RickerModelWStochasticDispersal,11,100,0.03,424508389,ExpKernel,0.0,10,0.54,1.0,0.01,false
2169,RickerModelWDiffusionDispersal,14,100,0.03,424508389,ExpKernel,0.0,10,0.54,1.0,0.01,false
2170,RickerModelWStochasticDispersal,14,100,0.03,424508389,ExpKernel,0.0,10,0.54,1.0,0.01,false
2171,RickerModelWDiffusionDispersal,2,100,0.03,424508389,ExpKernel,3.0,10,0.54,1.0,0.01,false
2172,RickerModelWStochasticDispersal,2,100,0.03,424508389,ExpKernel,3.0,10,0.54,1.0,0.01,false
2173,RickerModelWDiffusionDispersal,5,100,0.03,424508389,ExpKernel,3.0,10,0.54,1.0,0.01,false
2174,RickerModelWStochasticDispersal,5,100,0.03,424508389,ExpKernel,3.0,10,0.54,1.0,0.01,false
2175,RickerModelWDiffusionDispersal,8,100,0.03,424508389,ExpKernel,3.0,10,0.54,1.0,0.01,false
2176,RickerModelWStochasticDispersal,8,100,0.03,424508389,ExpKernel,3.0,10,0.54,1.0,0.01,false
2177,RickerModelWDiffusionDispersal,11,100,0.03,424508389,ExpKernel,3.0,10,0.54,1.0,0.01,false
2178,RickerModelWStochasticDispersal,11,100,0.03,424508389,ExpKernel,3.0,10,0.54,1.0,0.01,false
2179,RickerModelWDiffusionDispersal,14,100,0.03,424508389,ExpKernel,3.0,10,0.54,1.0,0.01,false
2180,RickerModelWStochasticDispersal,14,100,0.03,424508389,ExpKernel,3.0,10,0.54,1.0,0.01,false
2181,RickerModelWDiffusionDispersal,2,100,0.03,424508389,ExpKernel,6.0,10,0.54,1.0,0.01,false
2182,RickerModelWStochasticDispersal,2,100,0.03,424508389,ExpKernel,6.0,10,0.54,1.0,0.01,false
2183,RickerModelWDiffusionDispersal,5,100,0.03,424508389,ExpKernel,6.0,10,0.54,1.0,0.01,false
2184,RickerModelWStochasticDispersal,5,100,0.03,424508389,ExpKernel,6.0,10,0.54,1.0,0.01,false
2185,RickerModelWDiffusionDispersal,8,100,0.03,424508389,ExpKernel,6.0,10,0.54,1.0,0.01,false
2186,RickerModelWStochasticDispersal,8,100,0.03,424508389,ExpKernel,6.0,10,0.54,1.0,0.01,false
2187,RickerModelWDiffusionDispersal,11,100,0.03,424508389,ExpKernel,6.0,10,0.54,1.0,0.01,false
2188,RickerModelWStochasticDispersal,11,100,0.03,424508389,ExpKernel,6.0,10,0.54,1.0,0.01,false
2189,RickerModelWDiffusionDispersal,14,100,0.03,424508389,ExpKernel,6.0,10,0.54,1.0,0.01,false
2190,RickerModelWStochasticDispersal,14,100,0.03,424508389,ExpKernel,6.0,10,0.54,1.0,0.01,false
2191,RickerModelWDiffusionDispersal,2,100,0.03,424508389,ExpKernel,9.0,10,0.54,1.0,0.01,false
2192,RickerModelWStochasticDispersal,2,100,0.03,424508389,ExpKernel,9.0,10,0.54,1.0,0.01,false
2193,RickerModelWDiffusionDispersal,5,100,0.03,424508389,ExpKernel,9.0,10,0.54,1.0,0.01,false
2194,RickerModelWStochasticDispersal,5,100,0.03,424508389,ExpKernel,9.0,10,0.54,1.0,0.01,false
2195,RickerModelWDiffusionDispersal,8,100,0.03,424508389,ExpKernel,9.0,10,0.54,1.0,0.01,false
2196,RickerModelWStochasticDispersal,8,100,0.03,424508389,ExpKernel,9.0,10,0.54,1.0,0.01,false
2197,RickerModelWDiffusionDispersal,11,100,0.03,424508389,ExpKernel,9.0,10,0.54,1.0,0.01,false
2198,RickerModelWStochasticDispersal,11,100,0.03,424508389,ExpKernel,9.0,10,0.54,1.0,0.01,false
2199,RickerModelWDiffusionDispersal,14,100,0.03,424508389,ExpKernel,9.0,10,0.54,1.0,0.01,false
2200,RickerModelWStochasticDispersal,14,100,0.03,424508389,ExpKernel,9.0,10,0.54,1.0,0.01,false
2201,RickerModelWDiffusionDispersal,2,100,0.03,424508389,ExpKernel,0.0,10,0.55,1.0,0.01,false
2202,RickerModelWStochasticDispersal,2,100,0.03,424508389,ExpKernel,0.0,10,0.55,1.0,0.01,false
2203,RickerModelWDiffusionDispersal,5,100,0.03,424508389,ExpKernel,0.0,10,0.55,1.0,0.01,false
2204,RickerModelWStochasticDispersal,5,100,0.03,424508389,ExpKernel,0.0,10,0.55,1.0,0.01,false
2205,RickerModelWDiffusionDispersal,8,100,0.03,424508389,ExpKernel,0.0,10,0.55,1.0,0.01,false
2206,RickerModelWStochasticDispersal,8,100,0.03,424508389,ExpKernel,0.0,10,0.55,1.0,0.01,false
2207,RickerModelWDiffusionDispersal,11,100,0.03,424508389,ExpKernel,0.0,10,0.55,1.0,0.01,false
2208,RickerModelWStochasticDispersal,11,100,0.03,424508389,ExpKernel,0.0,10,0.55,1.0,0.01,false
2209,RickerModelWDiffusionDispersal,14,100,0.03,424508389,ExpKernel,0.0,10,0.55,1.0,0.01,false
2210,RickerModelWStochasticDispersal,14,100,0.03,424508389,ExpKernel,0.0,10,0.55,1.0,0.01,false
2211,RickerModelWDiffusionDispersal,2,100,0.03,424508389,ExpKernel,3.0,10,0.55,1.0,0.01,false
2212,RickerModelWStochasticDispersal,2,100,0.03,424508389,ExpKernel,3.0,10,0.55,1.0,0.01,false
2213,RickerModelWDiffusionDispersal,5,100,0.03,424508389,ExpKernel,3.0,10,0.55,1.0,0.01,false
2214,RickerModelWStochasticDispersal,5,100,0.03,424508389,ExpKernel,3.0,10,0.55,1.0,0.01,false
2215,RickerModelWDiffusionDispersal,8,100,0.03,424508389,ExpKernel,3.0,10,0.55,1.0,0.01,false
2216,RickerModelWStochasticDispersal,8,100,0.03,424508389,ExpKernel,3.0,10,0.55,1.0,0.01,false
2217,RickerModelWDiffusionDispersal,11,100,0.03,424508389,ExpKernel,3.0,10,0.55,1.0,0.01,false
2218,RickerModelWStochasticDispersal,11,100,0.03,424508389,ExpKernel,3.0,10,0.55,1.0,0.01,false
2219,RickerModelWDiffusionDispersal,14,100,0.03,424508389,ExpKernel,3.0,10,0.55,1.0,0.01,false
2220,RickerModelWStochasticDispersal,14,100,0.03,424508389,ExpKernel,3.0,10,0.55,1.0,0.01,false
2221,RickerModelWDiffusionDispersal,2,100,0.03,424508389,ExpKernel,6.0,10,0.55,1.0,0.01,false
2222,RickerModelWStochasticDispersal,2,100,0.03,424508389,ExpKernel,6.0,10,0.55,1.0,0.01,false
2223,RickerModelWDiffusionDispersal,5,100,0.03,424508389,ExpKernel,6.0,10,0.55,1.0,0.01,false
2224,RickerModelWStochasticDispersal,5,100,0.03,424508389,ExpKernel,6.0,10,0.55,1.0,0.01,false
2225,RickerModelWDiffusionDispersal,8,100,0.03,424508389,ExpKernel,6.0,10,0.55,1.0,0.01,false
2226,RickerModelWStochasticDispersal,8,100,0.03,424508389,ExpKernel,6.0,10,0.55,1.0,0.01,false
2227,RickerModelWDiffusionDispersal,11,100,0.03,424508389,ExpKernel,6.0,10,0.55,1.0,0.01,false
2228,RickerModelWStochasticDispersal,11,100,0.03,424508389,ExpKernel,6.0,10,0.55,1.0,0.01,false
2229,RickerModelWDiffusionDispersal,14,100,0.03,424508389,ExpKernel,6.0,10,0.55,1.0,0.01,false
2230,RickerModelWStochasticDispersal,14,100,0.03,424508389,ExpKernel,6.0,10,0.55,1.0,0.01,false
2231,RickerModelWDiffusionDispersal,2,100,0.03,424508389,ExpKernel,9.0,10,0.55,1.0,0.01,false
2232,RickerModelWStochasticDispersal,2,100,0.03,424508389,ExpKernel,9.0,10,0.55,1.0,0.01,false
2233,RickerModelWDiffusionDispersal,5,100,0.03,424508389,ExpKernel,9.0,10,0.55,1.0,0.01,false
2234,RickerModelWStochasticDispersal,5,100,0.03,424508389,ExpKernel,9.0,10,0.55,1.0,0.01,false
2235,RickerModelWDiffusionDispersal,8,100,0.03,424508389,ExpKernel,9.0,10,0.55,1.0,0.01,false
2236,RickerModelWStochasticDispersal,8,100,0.03,424508389,ExpKernel,9.0,10,0.55,1.0,0.01,false
2237,RickerModelWDiffusionDispersal,11,100,0.03,424508389,ExpKernel,9.0,10,0.55,1.0,0.01,false
2238,RickerModelWStochasticDispersal,11,100,0.03,424508389,ExpKernel,9.0,10,0.55,1.0,0.01,false
2239,RickerModelWDiffusionDispersal,14,100,0.03,424508389,ExpKernel,9.0,10,0.55,1.0,0.01,false
